xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.28706,3730.4,4629.7,9.5866,27.086,42.687,2692.8,74.489,120.41,0.69319,81.481,51.509,2621.2,24.221,49.61,3093.3,23.867,62.646,122.09,341.9,94.47,79.091,32.473,9.0923,26.764,6.8109,18.901,1.0089,32.859,13.905,24.58,1.3084,18.92,1.3861,5.0912,2.3452,0.0036863,0.85054,0.052189,54.231,43.93,64.687,55.602,28.539,65.135,21.631,82.068,42.54,45.632,23.124,42.255,14.665
0.28666,3736.2,4641,9.5454,26.887,42.66,2692,74.53,120.42,0.69106,81.575,48.763,2620.9,26.501,50.098,3093.5,24.347,62.718,121.23,341.42,94.225,79.426,32.473,9.0923,26.764,6.8109,18.901,1.0089,32.859,13.905,24.58,1.3084,18.92,1.3861,5.0912,2.3452,0.0036863,0.85054,0.052189,54.231,43.93,64.588,55.466,28.579,61.295,21.48,82.327,34.459,46.76,23.242,41.332,13.492
0.25269,3738.3,4600.4,9.5793,26.984,42.855,2690.2,74.84,120.4,0.69239,81.697,49.813,2618.3,23.703,52.16,3091.9,22.533,62.788,123.62,340.82,94.334,79.168,32.119,8.9241,26.39,6.694,18.792,0.98745,33.576,13.803,24.939,1.1638,18.888,1.4131,5.1009,2.3772,0.0036863,0.85054,0.052189,54.231,43.93,63.469,56.168,24.608,62.527,21.133,82.841,37.55,51.532,23.066,41.488,17.787
0.25229,3730.7,4656.2,9.5166,27.355,42.68,2686.3,75.458,120.36,0.69459,81.463,49.635,2613.5,25.855,49.807,3088.9,23.432,62.822,121.92,340.28,94.469,78.955,32.119,8.9241,26.39,6.694,18.792,0.98745,33.576,13.803,24.939,1.1638,18.888,1.4131,5.1009,2.3772,0.0036863,0.85054,0.052189,54.231,43.93,63.601,55.499,24.648,63.51,21.109,82.572,37.026,46.087,23.257,41.557,15.676
0.28419,3775.7,4621.9,9.5516,27.12,42.415,2684.5,75.135,120.42,0.68283,81.305,49.138,2612.1,23.473,49.111,3086.2,23.114,62.765,121.63,340.64,94.409,78.672,32.537,8.9978,26.696,6.9018,18.449,1.015,33.288,13.908,24.395,1.2634,18.695,1.3853,5.1493,2.4778,0.0036863,0.85054,0.052189,54.231,43.93,63.973,56.166,28.015,63.614,21.157,81.3,35.565,44.477,23.324,41.661,16.47
0.28355,3749.3,4671.7,9.6882,26.744,42.844,2681.7,74.433,120.37,0.68164,81.141,50.203,2609.2,23.683,50.971,3084.8,23.757,62.729,123.21,340.16,94.373,78.758,32.537,8.9978,26.696,6.9018,18.449,1.015,33.288,13.908,24.395,1.2634,18.695,1.3853,5.1493,2.4778,0.014261,0.8437,0.061385,53.657,44.124,64.428,55.57,28.078,63.397,20.702,81.445,38.697,48.781,23.463,41.062,14.963
0.24254,3708.4,4730.1,9.6262,26.713,42.671,2682.3,75.195,120.42,0.69295,81.422,50.11,2610.4,23.89,49.553,3084.7,22.18,62.736,125.47,340.15,94.534,79.134,32.189,9.1443,26.66,6.8593,19.276,0.9604,32.868,14.125,24.202,1.3137,18.602,1.4209,5.0634,2.3641,0.014261,0.8437,0.061385,53.657,44.124,63.388,55.739,23.879,62.841,20.846,82.922,38.423,45.5,23.409,41.755,18.68
0.24427,3676.7,4681.4,9.5798,26.82,42.769,2683.9,74.658,120.39,0.69234,81.632,51.722,2612.3,25.979,49.506,3086,23.23,62.779,126.04,339.92,94.507,79.418,32.189,9.1443,26.66,6.8593,19.276,0.9604,32.868,14.125,24.202,1.3137,18.602,1.4209,5.0634,2.3641,0.014261,0.8437,0.061385,53.657,44.124,63.934,56.322,23.71,60.811,20.968,82.997,43.166,45.39,23.5,41.674,16.157
0.2747,3719.8,4556.7,9.5614,26.664,42.434,2685,73.877,120.37,0.71589,81.876,49.986,2613.8,25.976,50.895,3087.1,23.222,62.881,124.66,339.47,94.349,79.593,32.233,8.8628,26.754,7.0517,18.741,0.99428,32.457,13.829,23.691,1.2763,18.855,1.3762,5.1407,2.3746,0.014261,0.8437,0.061385,53.657,44.124,63.567,55.769,26.972,63.398,20.957,86.217,38.06,48.605,23.756,41.482,16.139
0.27447,3702.3,4626.1,9.5896,26.847,42.887,2684.5,76.028,120.39,0.71602,81.889,47.186,2611.7,24.119,50.397,3086.8,23.007,62.983,125.01,338.85,94.521,79.449,32.233,8.8628,26.754,7.0517,18.741,0.99428,32.457,13.829,23.691,1.2763,18.855,1.3762,5.1407,2.3746,0.014261,0.8437,0.061385,53.657,44.124,63.867,54.938,26.995,63.021,20.769,86.201,29.818,47.452,23.857,41.873,16.642
0.26949,3649,4630.1,9.6211,26.758,42.422,2682.3,74.721,120.38,0.68484,81.746,49.281,2610.6,24.654,50.903,3086.6,22.878,63.012,124.32,338.91,94.462,79.143,31.788,9.0251,26.254,6.9085,19.129,0.96034,32.471,13.989,24.104,1.449,18.746,1.3655,5.1667,2.4676,0.016522,0.84236,0.072828,54.002,43.07,63.028,56.165,26.6,61.877,20.758,82.318,35.983,48.624,23.896,41.512,16.964
0.27003,3661,4638.4,9.5393,26.864,42.417,2682.1,75.618,120.39,0.68543,81.589,49.247,2608.9,24.124,49.365,3085.4,23.819,62.994,124.09,339.26,94.722,78.786,31.788,9.0251,26.254,6.9085,19.129,0.96034,32.471,13.989,24.104,1.449,18.746,1.3655,5.1667,2.4676,0.016522,0.84236,0.072828,54.002,43.07,62.822,56.066,26.547,62.18,20.695,82.247,35.883,45.064,23.983,41.296,14.767
0.31862,3713.1,4620,9.5149,26.669,42.628,2682.4,74.869,120.39,0.70493,81.415,49.649,2608.9,26.513,49.742,3084.6,21.997,62.942,127.52,339.27,94.59,79.109,32.221,8.8563,26.38,7.0556,18.741,1.0271,32.263,13.81,24.152,1.3244,18.783,1.4096,5.1983,2.5313,0.016522,0.84236,0.072828,54.002,43.07,63.088,55.307,30.597,63.2,20.685,84.283,37.066,45.936,23.749,40.487,19.09
0.31367,3713.4,4666.2,9.5355,27.037,42.607,2684.2,75.516,120.39,0.70372,81.538,51.844,2612.3,26.593,48.883,3086,22.194,62.906,126.92,339.65,94.544,79.302,32.221,8.8563,26.38,7.0556,18.741,1.0271,32.263,13.81,24.152,1.3244,18.783,1.4096,5.1983,2.5313,0.016522,0.84236,0.072828,54.002,43.07,63.082,54.754,31.083,63.009,20.861,84.431,43.527,43.949,23.874,40.641,18.61
0.27562,3643,4640.2,9.6132,26.833,42.231,2685.3,75.104,120.39,0.68377,81.62,49.64,2612.8,22.885,50.338,3088,22.901,62.91,126.35,339.92,94.664,79.044,32.29,9.0348,26.375,6.9681,18.67,1.0512,32.555,13.876,24.117,1.1121,19.286,1.3792,5.2162,2.4904,0.016522,0.84236,0.072828,54.002,43.07,62.909,55.989,26.974,63.213,20.726,82.195,37.04,47.316,23.995,41.171,16.946
0.2744,3633.9,4695.8,9.7324,27.101,42.537,2685.9,74.138,120.41,0.68523,81.497,49.808,2612.4,23.867,50.861,3088.5,23.633,62.937,127.11,339.36,94.664,79.123,32.29,9.0348,26.375,6.9681,18.67,1.0512,32.555,13.876,24.117,1.1121,19.286,1.3792,5.2162,2.4904,0.028348,0.83408,0.044069,53.82,42.718,63.066,55.325,27.093,62.739,20.847,82.017,37.536,48.527,23.975,41.013,15.213
0.26535,3671.2,4681,9.7082,26.953,42.216,2687,74.089,120.41,0.69362,81.543,49.196,2614.3,23.799,51.086,3089.6,23.631,62.888,126.23,339.99,94.557,79.235,32.069,8.9744,26.526,6.9321,19.056,1.0595,32.62,13.707,24.395,1.2227,18.362,1.389,5.1748,2.5042,0.028348,0.83408,0.044069,53.82,42.718,63.069,55.687,26.524,62.38,20.77,82.783,35.735,49.048,24.115,41.573,15.211
0.26846,3670.6,4682.7,9.6014,27.24,42.798,2689.2,76.332,120.39,0.69385,81.741,51.343,2618.2,23.257,49.35,3091.4,23.167,62.938,126.73,340.32,94.507,79.312,32.069,8.9744,26.526,6.9321,19.056,1.0595,32.62,13.707,24.395,1.2227,18.362,1.389,5.1748,2.5042,0.028348,0.83408,0.044069,53.82,42.718,63.079,55.667,26.219,62.479,21.404,82.755,42.052,45.03,24.131,41.098,16.29
0.28801,3692.1,4649,9.7026,26.49,42.66,2688.1,74.6,120.41,0.6718,81.43,49.548,2615.7,25.425,49.379,3090.6,22.646,62.914,128.23,340.35,94.563,78.702,32.003,9.1046,26.968,6.6804,18.908,1.0061,32.655,13.938,24.207,1.3167,18.676,1.4481,5.0836,2.4178,0.028348,0.83408,0.044069,53.82,42.718,62.961,55.109,28.514,62.996,20.639,80.859,36.771,45.096,24.058,41.23,17.589
0.28807,3686.2,4602.4,9.5614,27.09,42.396,2686.9,73.799,120.41,0.67808,81.211,50.901,2614,24.45,51.425,3089.6,22.861,62.882,127.88,340.11,94.474,78.848,32.003,9.1046,26.968,6.6804,18.908,1.0061,32.655,13.938,24.207,1.3167,18.676,1.4481,5.0836,2.4178,0.028348,0.83408,0.044069,53.82,42.718,63.062,55.667,28.508,63.217,20.61,80.093,40.751,49.831,24.153,40.883,17.086
0.29631,3723.9,4650.8,9.615,26.982,42.138,2691.8,74.177,120.44,0.69824,81.617,49.499,2620.5,25.436,49.842,3093.2,22.761,62.848,128.56,340.73,94.455,79.957,32.056,9.0276,26.842,6.9151,18.926,1.0011,32.623,13.936,24.657,1.2616,18.495,1.3582,5.1807,2.4933,0.024022,0.83355,0.075053,53.95,42.995,64.692,55.418,29.273,65.137,21.248,83.813,36.625,46.169,23.951,42.017,17.242
0.29675,3742.7,4650.8,9.5815,26.655,42.65,2694.5,75.389,120.43,0.69906,81.986,49.775,2622.8,24.209,49.831,3097.5,22.3,62.976,126.36,340.36,94.067,79.7,32.056,9.0276,26.842,6.9151,18.926,1.0011,32.623,13.936,24.657,1.2616,18.495,1.3582,5.1807,2.4933,0.024022,0.83355,0.075053,53.95,42.995,64.37,55.417,29.23,66.067,21.175,83.713,37.438,46.143,24.112,41.725,18.312
0.29422,3683.9,4616.2,9.5674,27.059,42.621,2691.5,74.695,120.43,0.69918,81.844,49.626,2619.7,24.16,50.869,3095,22.002,63.042,125.3,339.69,94.393,79.293,32.178,8.9069,26.666,6.9223,18.898,1.03,32.303,13.902,24.528,1.1274,18.854,1.3163,5.0358,2.4782,0.024022,0.83355,0.075053,53.95,42.995,63.402,55.762,28.796,63.753,20.944,83.824,37,48.545,24.169,42.159,19.031
0.29537,3667.7,4667.7,9.6131,26.527,42.821,2689.1,76.252,120.38,0.69948,81.509,49.308,2617.2,25.02,50.124,3091.7,23.22,63.041,126.25,340.28,94.382,78.554,32.178,8.9069,26.666,6.9223,18.898,1.03,32.303,13.902,24.528,1.1274,18.854,1.3163,5.0358,2.4782,0.024022,0.83355,0.075053,53.95,42.995,63.681,55.146,28.683,64.269,20.808,83.788,36.063,46.821,24.052,41.12,16.195
0.28168,3679.4,4631.2,9.547,26.824,42.561,2689,73.943,120.39,0.69385,81.418,48.484,2617.4,25.228,52.141,3088.3,23.039,62.95,126.27,341.03,94.486,79.104,32.422,8.9943,26.299,6.8125,19.311,0.98429,32.681,13.697,23.898,1.2832,18.814,1.4057,5.2255,2.5218,0.024022,0.83355,0.075053,53.95,42.995,63.381,55.628,27.858,62.884,21.383,83.713,33.639,51.488,24.022,40.792,16.602
0.28232,3678.9,4655.1,9.584,26.28,42.756,2689.2,74.576,120.38,0.69502,81.499,49.379,2617.6,24.297,51.339,3090.6,22.466,62.934,126.87,340.56,94.485,79.238,32.422,8.9943,26.299,6.8125,19.311,0.98429,32.681,13.697,23.898,1.2832,18.814,1.4057,5.2255,2.5218,0.024157,0.83443,0.070217,53.656,43.543,63.39,55.343,27.794,64.508,20.861,83.571,36.273,49.632,23.922,41.297,17.949
0.26029,3753,4611.4,9.6731,27.046,42.423,2689.7,74.121,120.41,0.67401,81.514,49.218,2618,23.893,51.382,3089.8,22.193,62.888,126.99,341.37,94.49,79.095,31.93,9.1033,26.499,6.9289,18.709,0.98458,32.794,13.862,24.441,1.4451,19.23,1.4128,5.1696,2.3992,0.024157,0.83443,0.070217,53.656,43.543,63.092,54.796,25.088,64.584,21.468,80.611,35.798,49.732,23.877,41.113,18.608
0.2561,3708.7,4594.7,9.5855,27.012,43.087,2687.5,75.422,120.38,0.67268,81.394,49.485,2615.7,25.948,50.092,3089.4,23.065,62.889,126.68,340.96,94.32,78.951,31.93,9.1033,26.499,6.9289,18.709,0.98458,32.794,13.862,24.441,1.4451,19.23,1.4128,5.1696,2.3992,0.024157,0.83443,0.070217,53.656,43.543,63.854,54.996,25.5,63.593,21.112,80.773,36.584,46.746,23.87,41.453,16.556
0.30513,3672,4658.2,9.6437,26.603,42.403,2689.3,75.244,120.42,0.69276,81.52,48.964,2617.6,24.745,48.565,3090.6,22.149,62.861,125.06,341.05,94.484,79.117,31.939,8.8952,26.678,6.9438,18.465,0.99931,33.164,13.859,24.064,1.3074,18.445,1.4407,5.1111,2.3852,0.024157,0.83443,0.070217,53.656,43.543,63.476,55.675,30.066,63.823,21.169,82.665,35.05,43.214,23.98,41.578,18.721
0.30655,3672,4640.2,9.4676,27.297,42.692,2689.5,75.493,120.41,0.69116,81.334,49.536,2616.6,24.234,48.544,3090.3,22.476,62.82,126.33,340.72,94.514,78.892,31.939,8.8952,26.678,6.9438,18.465,0.99931,33.164,13.859,24.064,1.3074,18.445,1.4407,5.1111,2.3852,0.024157,0.83443,0.070217,53.656,43.543,63.476,55.89,29.927,65.236,21.296,82.86,36.734,43.164,23.835,41.547,17.967
0.30881,3715.3,4644.1,9.6408,26.898,43.014,2689.5,74.869,120.37,0.69295,81.171,49.191,2616.7,26.138,51.497,3091,23.687,62.782,125.93,341.22,94.459,78.941,32.154,8.8304,26.729,7.0768,18.715,0.99678,33.011,14.006,24.165,1.3784,18.69,1.3678,5.1808,2.5336,0.038585,0.84533,0.064705,54.599,43.549,62.549,56.475,30.038,63.452,21.089,82.617,35.719,49.998,23.858,41.004,15.11
0.30923,3683.9,4690.8,9.716,26.99,42.75,2695,74.107,120.43,0.69491,81.549,49.179,2623.1,24.281,50.852,3094.9,23.599,62.771,126.6,341.81,94.408,79.363,32.154,8.8304,26.729,7.0768,18.715,0.99678,33.011,14.006,24.165,1.3784,18.69,1.3678,5.1808,2.5336,0.038585,0.84533,0.064705,54.599,43.549,63.089,55.915,29.996,63.835,21.624,82.377,35.682,48.507,23.778,41.865,15.278
0.28707,3635.7,4645,9.7573,26.48,42.708,2694.2,73.815,120.39,0.7078,81.39,50.321,2622.2,25.007,49.406,3095.9,23.907,62.777,124.8,341.35,94.585,78.913,32.564,9.0527,26.639,6.8088,18.905,0.96535,32.804,13.854,24.407,1.343,18.821,1.3764,5.1699,2.4162,0.038585,0.84533,0.064705,54.599,43.549,62.631,55.881,28.387,64.06,21.166,84.91,39.044,45.159,23.918,41.296,14.571
0.28818,3642.8,4670.9,9.668,26.606,42.782,2693.9,73.794,120.39,0.71066,81.1,48.644,2621.7,24.665,50.41,3094.2,23.248,62.706,126.5,342.18,94.585,78.739,32.564,9.0527,26.639,6.8088,18.905,0.96535,32.804,13.854,24.407,1.343,18.821,1.3764,5.1699,2.4162,0.038585,0.84533,0.064705,54.599,43.549,62.509,55.572,28.278,62.438,21.483,84.561,34.108,47.482,23.746,41.752,16.177
0.24499,3709.6,4658.1,9.7292,26.826,42.737,2696.6,75.132,120.38,0.69568,81.18,48.931,2624.6,27.498,49.295,3096,22.448,62.668,127.69,342.61,94.554,79.344,31.699,8.9576,26.717,6.989,18.692,1.006,32.695,13.825,24.007,1.3059,18.896,1.397,5.0732,2.4457,0.038585,0.84533,0.064705,54.599,43.549,63.652,55.252,24.362,64.435,21.637,82.463,34.954,44.902,23.624,41.074,18.043
0.24556,3715.5,4601.4,9.7694,26.809,42.7,2699.7,74.63,120.44,0.69618,81.508,50.636,2628.6,24.377,50.809,3098.6,23.357,62.699,126.37,342.74,94.264,79.826,31.699,8.9576,26.717,6.989,18.692,1.006,32.695,13.825,24.007,1.3059,18.896,1.397,5.0732,2.4457,0.020536,0.82284,0.057205,53.719,43.724,63.552,55.931,24.305,63.715,21.919,82.403,39.971,48.407,24.009,42.285,15.83
0.32951,3653,4649.1,9.8205,27.088,42.465,2702.5,74.984,120.4,0.69039,81.718,48.994,2630.5,23.335,50.909,3102.9,22.39,62.808,126.62,342.26,94.368,79.371,32.269,8.792,27.265,6.9112,18.359,0.96801,32.919,13.773,24.807,1.2203,18.636,1.3629,5.1357,2.4504,0.020536,0.82284,0.057205,53.719,43.724,63.029,55.88,32.621,61.399,21.703,82.379,35.139,48.637,24.083,40.96,18.123
0.33125,3662.4,4666.2,9.6158,27.076,42.78,2701.5,74.571,120.42,0.69592,81.431,50.25,2629.4,25.395,50.541,3103,23.405,62.831,125.61,343.01,94.357,79.461,32.269,8.792,27.265,6.9112,18.359,0.96801,32.919,13.773,24.807,1.2203,18.636,1.3629,5.1357,2.4504,0.020536,0.82284,0.057205,53.719,43.724,62.868,55.675,32.45,62.703,21.617,81.704,38.834,47.786,24.273,41.856,15.706
0.27918,3700.3,4731,9.6766,27.17,42.619,2700.6,74.873,120.4,0.68982,81.225,50.758,2628.9,24.118,49.748,3101.4,23.725,62.82,127.56,342.85,94.45,79.02,32.252,8.9272,27.143,6.6645,18.695,0.9967,32.469,13.792,24.782,1.2596,18.682,1.3467,5.1512,2.4406,0.020536,0.82284,0.057205,53.719,43.724,62.833,55.758,27.15,63.918,21.791,81.018,40.331,45.951,24.199,41.318,14.984
0.27805,3694.7,4684.3,9.743,26.923,42.691,2704.5,74.668,120.42,0.68628,81.428,49.022,2632.4,24.729,50.172,3104.1,23.17,62.808,128.59,343.56,94.433,79.667,32.252,8.9272,27.143,6.6645,18.695,0.9967,32.469,13.792,24.782,1.2596,18.682,1.3467,5.1512,2.4406,0.020536,0.82284,0.057205,53.719,43.724,62.93,56.318,27.261,63.373,21.945,81.45,35.223,46.933,24.209,41.859,16.246
0.27669,3746.4,4619.8,9.5989,26.831,42.588,2703.5,74.922,120.44,0.68682,81.344,50.123,2632.3,24.14,50.141,3105,22.571,62.817,126.81,343.1,94.22,78.784,32.605,8.7491,26.871,6.9637,18.471,0.98561,33.068,13.745,24.75,1.354,18.971,1.3765,5.1574,2.3749,0.011648,0.84469,0.056407,54.075,44.547,64.293,56.306,27.563,62.786,21.718,81.832,38.463,46.86,23.888,42.051,17.72
0.27864,3726.7,4668.9,9.5128,27.031,42.829,2701,73.896,120.39,0.68669,81.136,49.87,2630,24.364,49.396,3101.3,23.713,62.788,128.17,343.1,94.246,79.005,32.605,8.7491,26.871,6.9637,18.471,0.98561,33.068,13.745,24.75,1.354,18.971,1.3765,5.1574,2.3749,0.011648,0.84469,0.056407,54.075,44.547,64.631,55.719,27.371,63.181,21.753,81.848,37.718,45.137,23.618,41.57,15.004
0.24272,3649,4715.7,9.6455,26.686,42.542,2701,74.859,120.43,0.68411,81.227,50.698,2629.5,25.175,48.373,3100.1,22.718,62.702,125.98,343.42,94.313,79.222,32.266,8.8241,27.1,6.6416,19.023,0.95379,32.852,13.822,24.596,1.1121,18.37,1.3399,5.0508,2.4024,0.011648,0.84469,0.056407,54.075,44.547,63.408,55.741,23.713,65.08,21.848,80.815,40.153,42.769,23.669,42.283,17.348
0.24136,3699.2,4680.6,9.6181,26.636,42.611,2699.6,74.508,120.35,0.68384,81.041,48.179,2627.7,25.819,49.714,3098.6,22.908,62.684,123.77,343.66,94.547,78.968,32.266,8.8241,27.1,6.6416,19.023,0.95379,32.852,13.822,24.596,1.1121,18.37,1.3399,5.0508,2.4024,0.011648,0.84469,0.056407,54.075,44.547,62.544,56.161,23.847,64.611,21.915,80.848,32.74,45.872,23.721,40.492,16.93
0.27057,3748.2,4646.3,9.6842,27.254,42.965,2700.3,74.492,120.4,0.69173,81.105,50.777,2628.8,24.282,50.378,3099,23.268,62.632,125,343.54,94.225,79.179,32.284,9.0647,26.762,7.0082,18.895,1.0005,32.99,13.804,24.745,1.2404,18.719,1.4063,5.0524,2.3467,0.011648,0.84469,0.056407,54.075,44.547,64.602,55.223,26.9,63.388,22.192,81.89,40.385,47.408,23.469,41.997,16.068
0.27128,3737.6,4598.5,9.6097,26.933,42.772,2700.6,74.598,120.41,0.68916,81.192,49.436,2628.8,26.153,49.839,3099,23.029,62.641,121.86,343.19,94.33,79.372,32.284,9.0647,26.762,7.0082,18.895,1.0005,32.99,13.804,24.745,1.2404,18.719,1.4063,5.0524,2.3467,0.0068996,0.83244,0.074202,53.831,43.63,64.785,55.794,26.83,63.275,22.037,82.205,36.439,46.162,24.161,42.365,16.613
0.26818,3661,4617.7,9.818,26.956,42.491,2699.3,74.5,120.39,0.68818,81.251,49.434,2627.1,25.709,48.054,3098.2,22.204,62.663,125.07,342.62,94.271,79.354,32.303,8.9488,26.866,6.8066,18.613,1.0019,33.226,13.754,24.82,1.0491,18.357,1.3637,5.0282,2.4306,0.0068996,0.83244,0.074202,53.831,43.63,62.94,55.848,26.626,62.09,21.609,81.831,36.435,42.03,23.969,41.707,18.575
0.26996,3637.2,4658.5,9.5168,27.263,42.887,2699.7,75.135,120.38,0.69046,81.272,51.061,2628.3,24.106,49.056,3097.5,22.099,62.684,126.99,343.67,94.563,79.274,32.303,8.9488,26.866,6.8066,18.613,1.0019,33.226,13.754,24.82,1.0491,18.357,1.3637,5.0282,2.4306,0.0068996,0.83244,0.074202,53.831,43.63,63.35,55.36,26.451,65.376,22.19,81.553,41.222,44.349,23.894,41.058,18.832
0.26697,3714.3,4666.8,9.6653,26.844,42.411,2699.7,75.401,120.4,0.68411,81.182,49.328,2628.1,23.764,49.926,3098.6,23.757,62.722,127.59,343.1,94.271,78.973,32.062,8.9969,27.378,6.7274,18.479,0.98495,33.023,13.728,25.183,1.493,18.666,1.3704,5.1229,2.4859,0.0068996,0.83244,0.074202,53.831,43.63,63.767,55.954,26.162,62.824,21.908,80.934,36.122,46.363,23.934,41.263,14.915
0.26489,3711.9,4645.5,9.6589,26.86,42.535,2699.1,75.178,120.39,0.68695,81.14,50.176,2627.2,22.606,50.166,3099,24.172,62.684,125.21,342.62,94.457,78.96,32.062,8.9969,27.378,6.7274,18.479,0.98495,33.023,13.728,25.183,1.493,18.666,1.3704,5.1229,2.4859,0.0068996,0.83244,0.074202,53.831,43.63,63.808,56.21,26.367,63.059,21.663,80.587,38.619,46.918,24.243,40.831,13.937
0.29142,3719.3,4685.4,9.7692,27.026,43.054,2700.3,74.15,120.43,0.67737,81.105,49.827,2628.1,25.935,49.129,3099.1,22.073,62.677,126.91,343.11,94.178,78.935,32.226,9.0299,27.169,6.8363,18.502,0.96246,33.341,13.806,24.68,1.385,18.264,1.3633,5.0777,2.4282,0.012366,0.82368,0.068384,52.608,43.553,64.485,56.099,28.349,61.474,21.946,80.922,37.591,44.519,23.879,42.517,18.931
0.29091,3737.7,4664.3,9.5943,26.743,42.514,2701.3,75.245,120.4,0.68167,81.164,51.553,2629.8,23.56,49.585,3100.4,22.575,62.673,127.75,343.51,94.329,79.065,32.226,9.0299,27.169,6.8363,18.502,0.96246,33.341,13.806,24.68,1.385,18.264,1.3633,5.0777,2.4282,0.012366,0.82368,0.068384,52.608,43.553,64.168,56.352,28.4,64.299,22.23,80.398,42.671,45.574,23.768,41.826,17.735
0.27432,3721.7,4678.1,9.6447,27.16,43.062,2701,75.35,120.41,0.68721,81.299,50.289,2629.1,25.046,49.292,3100.4,22.55,62.708,125.07,342.65,94.174,79.691,32.486,8.9194,27.029,6.9044,18.517,0.97692,33.241,13.788,24.653,1.2146,18.31,1.3692,5.0586,2.3962,0.012366,0.82368,0.068384,52.608,43.553,63.582,56.178,27.012,63.663,21.869,81.738,38.95,44.895,23.966,41.451,17.739
0.27368,3701.6,4718.8,9.6208,26.757,42.672,2702.4,75.156,120.43,0.68647,81.469,47.922,2631.2,23.997,50.422,3102.3,23.344,62.791,125.02,342.85,94.295,79.415,32.486,8.9194,27.029,6.9044,18.517,0.97692,33.241,13.788,24.653,1.2146,18.31,1.3692,5.0586,2.3962,0.012366,0.82368,0.068384,52.608,43.553,63.93,55.691,27.075,63.756,21.908,81.827,31.985,47.512,23.926,42.252,15.855
0.2447,3685.8,4662.9,9.5461,26.937,42.984,2700.4,75.391,120.4,0.68213,81.36,48.602,2629.1,23.821,50.685,3099.8,23.78,62.79,127.34,343.16,94.343,78.882,31.989,9.143,26.739,6.9445,18.743,0.96122,32.865,14.022,25.206,1.2427,18.246,1.3968,5.0001,2.4128,0.012366,0.82368,0.068384,52.608,43.553,63.615,56.37,24.632,65.635,21.873,81.84,33.985,48.119,23.674,41.744,14.849
0.2501,3703.3,4674.9,9.623,26.765,42.737,2697.2,75.143,120.38,0.68616,81.062,49.454,2625.4,24.85,49.309,3097.1,23.364,62.744,122.79,342.57,94.477,78.521,31.989,9.143,26.739,6.9445,18.743,0.96122,32.865,14.022,25.206,1.2427,18.246,1.3968,5.0001,2.4128,0.011202,0.83779,0.05667,53.222,44.244,63.314,56.226,24.101,61.451,21.491,81.348,36.495,44.935,23.804,41.096,15.881
0.29699,3721.1,4656.7,9.4516,26.86,42.66,2695.2,74.919,120.4,0.71125,80.89,50.53,2622.8,25.064,50.816,3094.9,22.529,62.645,124.12,342.45,94.505,79.058,32.426,8.8603,26.66,6.8015,18.972,1.0293,32.607,13.75,24.507,1.0541,18.764,1.3652,5.0596,2.5141,0.011202,0.83779,0.05667,53.222,44.244,62.615,55.913,28.848,63.563,21.797,84.657,39.66,48.423,23.548,41.393,17.855
0.29288,3673.2,4662.2,9.7085,26.706,42.544,2697.1,73.777,120.39,0.7142,81.058,50.704,2625.2,25.143,49.643,3095.7,23.461,62.605,123.75,342.46,94.574,79.147,32.426,8.8603,26.66,6.8015,18.972,1.0293,32.607,13.75,24.507,1.0541,18.764,1.3652,5.0596,2.5141,0.011202,0.83779,0.05667,53.222,44.244,63.439,55.848,29.252,63.549,21.681,84.297,40.171,45.708,23.442,40.97,15.643
0.25165,3712.3,4607.7,9.5913,26.711,42.53,2698.4,76.324,120.4,0.67725,81.198,48.778,2627.2,24.823,50.764,3096.7,23.609,62.581,125.28,343.17,94.477,79.179,32.383,8.8104,26.625,6.8726,18.585,0.96026,33.032,13.912,24.592,1.0888,18.414,1.4221,5.0734,2.4718,0.011202,0.83779,0.05667,53.222,44.244,64.029,55.924,24.955,62.425,21.952,81.623,34.504,48.302,23.17,42.09,15.29
0.25295,3695.8,4639.3,9.7022,27.177,42.964,2697.5,75.516,120.4,0.6818,81.253,49.817,2625.9,23.817,49.237,3097.5,23.452,62.6,123.58,342.64,94.437,79.37,32.383,8.8104,26.625,6.8726,18.585,0.96026,33.032,13.912,24.592,1.0888,18.414,1.4221,5.0734,2.4718,0.011202,0.83779,0.05667,53.222,44.244,64.314,55.545,24.826,64.17,21.793,81.069,37.562,44.768,23.183,41.659,15.647
