head,relation,tail,head_type,tail_type,domain,source_table,weight
BASM-00471,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00472,operated_by,OP-B-049,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00472,located_at,ST-B-04,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00472,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00473,operated_by,OP-B-068,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00473,located_at,ST-B-22,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00473,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00474,operated_by,OP-B-022,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00474,located_at,ST-B-19,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00474,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00475,operated_by,OP-B-016,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00475,located_at,ST-B-07,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00475,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00476,operated_by,OP-B-064,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00476,located_at,ST-B-08,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00476,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00477,operated_by,OP-B-107,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00477,located_at,ST-B-09,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00477,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00478,operated_by,OP-B-087,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00478,located_at,ST-B-08,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00478,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00479,operated_by,OP-B-024,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00479,located_at,ST-B-03,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00479,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00480,operated_by,OP-B-088,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00480,located_at,ST-B-02,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00480,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00481,operated_by,OP-B-120,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00481,located_at,ST-B-25,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00481,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00482,operated_by,OP-B-023,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00482,located_at,ST-B-07,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00482,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00483,operated_by,OP-B-105,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00483,located_at,ST-B-22,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00483,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00484,operated_by,OP-B-071,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00484,located_at,ST-B-26,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00484,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00485,operated_by,OP-B-106,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00485,located_at,ST-B-16,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00485,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00486,operated_by,OP-B-132,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00486,located_at,ST-B-13,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00486,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00487,operated_by,OP-B-111,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00487,located_at,ST-B-23,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00487,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00488,operated_by,OP-B-039,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00488,located_at,ST-B-30,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00488,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00489,operated_by,OP-B-131,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00489,located_at,ST-B-22,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00489,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00490,operated_by,OP-B-131,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00490,located_at,ST-B-16,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00490,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00491,operated_by,OP-B-058,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00491,located_at,ST-B-16,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00491,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00492,operated_by,OP-B-123,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00492,located_at,ST-B-19,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00492,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00493,operated_by,OP-B-084,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00493,located_at,ST-B-30,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00493,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00494,operated_by,OP-B-117,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00494,located_at,ST-B-17,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00494,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00495,operated_by,OP-B-004,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00495,located_at,ST-B-09,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00495,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00496,operated_by,OP-B-025,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00496,located_at,ST-B-20,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00496,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00497,operated_by,OP-B-001,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00497,located_at,ST-B-07,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00497,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00498,operated_by,OP-B-065,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00498,located_at,ST-B-25,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00498,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00499,operated_by,OP-B-111,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00499,located_at,ST-B-27,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00499,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00500,operated_by,OP-B-126,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00500,located_at,ST-B-21,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00500,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00501,operated_by,OP-B-048,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00501,located_at,ST-B-27,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00501,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00502,operated_by,OP-B-111,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00502,located_at,ST-B-09,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00502,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00503,operated_by,OP-B-002,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00503,located_at,ST-B-14,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00503,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00504,operated_by,OP-B-117,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00504,located_at,ST-B-28,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00504,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00505,operated_by,OP-B-126,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00505,located_at,ST-B-08,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00505,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00506,operated_by,OP-B-148,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00506,located_at,ST-B-11,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00506,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00507,operated_by,OP-B-067,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00507,located_at,ST-B-28,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00507,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00508,operated_by,OP-B-095,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00508,located_at,ST-B-13,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00508,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00509,operated_by,OP-B-052,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00509,located_at,ST-B-06,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00509,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00510,operated_by,OP-B-117,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00510,located_at,ST-B-18,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00510,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00511,operated_by,OP-B-033,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00511,located_at,ST-B-09,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00511,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00512,operated_by,OP-B-111,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00512,located_at,ST-B-04,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00512,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00513,operated_by,OP-B-029,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00513,located_at,ST-B-10,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00513,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00514,operated_by,OP-B-057,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00514,located_at,ST-B-01,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00514,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00515,operated_by,OP-B-053,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00515,located_at,ST-B-17,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00515,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00516,operated_by,OP-B-090,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00516,located_at,ST-B-22,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00516,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00517,operated_by,OP-B-037,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00517,located_at,ST-B-12,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00517,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00518,operated_by,OP-B-011,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00518,located_at,ST-B-26,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00518,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00519,operated_by,OP-B-045,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00519,located_at,ST-B-14,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00519,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00520,operated_by,OP-B-093,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00520,located_at,ST-B-21,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00520,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00521,operated_by,OP-B-032,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00521,located_at,ST-B-15,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00521,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00522,operated_by,OP-B-125,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00522,located_at,ST-B-28,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00522,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00523,operated_by,OP-B-057,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00523,located_at,ST-B-10,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00523,has_assembly_risk_level,RISK_LEVEL_high,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00524,operated_by,OP-B-011,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00524,located_at,ST-B-18,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00524,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00525,operated_by,OP-B-112,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00525,located_at,ST-B-07,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00525,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00526,operated_by,OP-B-115,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00526,located_at,ST-B-25,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00526,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00527,operated_by,OP-B-032,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00527,located_at,ST-B-18,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00527,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00528,operated_by,OP-B-011,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00528,located_at,ST-B-11,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00528,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00529,operated_by,OP-B-003,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00529,located_at,ST-B-27,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00529,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00530,operated_by,OP-B-111,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00530,located_at,ST-B-17,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00530,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00531,operated_by,OP-B-005,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00531,located_at,ST-B-11,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00531,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00532,operated_by,OP-B-076,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00532,located_at,ST-B-08,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00532,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00533,operated_by,OP-B-100,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00533,located_at,ST-B-14,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00533,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00534,operated_by,OP-B-042,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00534,located_at,ST-B-25,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00534,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00535,operated_by,OP-B-036,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00535,located_at,ST-B-09,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00535,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00536,operated_by,OP-B-072,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00536,located_at,ST-B-20,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00536,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00537,operated_by,OP-B-037,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00537,located_at,ST-B-14,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00537,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00538,operated_by,OP-B-017,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00538,located_at,ST-B-13,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00538,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00539,operated_by,OP-B-032,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00539,located_at,ST-B-28,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00539,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00540,operated_by,OP-B-015,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00540,located_at,ST-B-16,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00540,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00541,operated_by,OP-B-011,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00541,located_at,ST-B-20,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00541,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00542,operated_by,OP-B-031,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00542,located_at,ST-B-24,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00542,has_assembly_risk_level,RISK_LEVEL_low,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00543,operated_by,OP-B-017,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00543,located_at,ST-B-10,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00543,has_assembly_risk_level,RISK_LEVEL_medium,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00544,operated_by,OP-B-055,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00544,located_at,ST-B-06,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
BASM-00544,has_assembly_risk_level,RISK_LEVEL_high,AssemblyRecord,RiskLevel,bearing,bearing_assembly.csv,1.0
BASM-00545,operated_by,OP-B-049,AssemblyRecord,Operator,bearing,bearing_assembly.csv,1.0
BASM-00545,located_at,ST-B-03,AssemblyRecord,Station,bearing,bearing_assembly.csv,1.0
