case_id,component_code,component_name,fault_type,severity,judgement,fault_level,rank_no
HCASE-03240,C012,卸荷阀,卸荷阀故障,0.04008,正常,正常,10
HCASE-03240,C004,溢流阀,溢流阀故障,0.03537,正常,正常,11
HCASE-03240,C005,蓄能器,蓄能器故障,0.00426,正常,正常,12
HCASE-03241,C011,管路总成,管路泄漏,0.77982,故障,重度故障,1
HCASE-03241,C001,液压泵总成,液压泵故障,0.25973,正常,轻微退化,2
HCASE-03241,C003,作动筒,作动筒故障,0.25045,正常,轻微退化,3
HCASE-03241,C005,蓄能器,蓄能器故障,0.23105,正常,轻微退化,4
HCASE-03241,C009,单向阀,单向阀故障,0.14058,正常,轻微退化,5
HCASE-03241,C006,冷却器,冷却器故障,0.11156,正常,轻微退化,6
HCASE-03241,C002,方向控制阀,方向阀故障,0.06529,正常,正常,7
HCASE-03241,C004,溢流阀,溢流阀故障,0.06169,正常,正常,8
HCASE-03241,C012,卸荷阀,卸荷阀故障,0.05451,正常,正常,9
HCASE-03241,C007,过滤器,过滤器堵塞,0.02109,正常,正常,10
HCASE-03241,C010,节流阀,节流阀故障,0.02076,正常,正常,11
HCASE-03241,C008,液压油箱,油箱故障,0.01314,正常,正常,12
HCASE-03242,C011,管路总成,管路泄漏,0.80189,故障,重度故障,1
HCASE-03242,C003,作动筒,作动筒故障,0.43932,故障,中度故障,2
HCASE-03242,C005,蓄能器,蓄能器故障,0.36654,故障,中度故障,3
HCASE-03242,C001,液压泵总成,液压泵故障,0.34729,正常,轻微退化,4
HCASE-03242,C006,冷却器,冷却器故障,0.14459,正常,轻微退化,5
HCASE-03242,C004,溢流阀,溢流阀故障,0.13322,正常,轻微退化,6
HCASE-03242,C010,节流阀,节流阀故障,0.08563,正常,正常,7
HCASE-03242,C007,过滤器,过滤器堵塞,0.07933,正常,正常,8
HCASE-03242,C008,液压油箱,油箱故障,0.0736,正常,正常,9
HCASE-03242,C009,单向阀,单向阀故障,0.05566,正常,正常,10
HCASE-03242,C002,方向控制阀,方向阀故障,0.02798,正常,正常,11
HCASE-03242,C012,卸荷阀,卸荷阀故障,0.02568,正常,正常,12
HCASE-03243,C004,溢流阀,溢流阀故障,0.67306,故障,中度故障,1
HCASE-03243,C009,单向阀,单向阀故障,0.3579,故障,中度故障,2
HCASE-03243,C012,卸荷阀,卸荷阀故障,0.33005,正常,轻微退化,3
HCASE-03243,C005,蓄能器,蓄能器故障,0.30383,正常,轻微退化,4
HCASE-03243,C008,液压油箱,油箱故障,0.1282,正常,轻微退化,5
HCASE-03243,C003,作动筒,作动筒故障,0.10305,正常,轻微退化,6
HCASE-03243,C011,管路总成,管路泄漏,0.10044,正常,轻微退化,7
HCASE-03243,C002,方向控制阀,方向阀故障,0.05383,正常,正常,8
HCASE-03243,C006,冷却器,冷却器故障,0.03791,正常,正常,9
HCASE-03243,C010,节流阀,节流阀故障,0.0332,正常,正常,10
HCASE-03243,C007,过滤器,过滤器堵塞,0.02617,正常,正常,11
HCASE-03243,C001,液压泵总成,液压泵故障,0.01046,正常,正常,12
HCASE-03244,C009,单向阀,单向阀故障,0.56514,故障,中度故障,1
HCASE-03244,C010,节流阀,节流阀故障,0.30684,正常,轻微退化,2
HCASE-03244,C002,方向控制阀,方向阀故障,0.28069,正常,轻微退化,3
HCASE-03244,C004,溢流阀,溢流阀故障,0.2491,正常,轻微退化,4
HCASE-03244,C005,蓄能器,蓄能器故障,0.14486,正常,轻微退化,5
HCASE-03244,C001,液压泵总成,液压泵故障,0.11279,正常,轻微退化,6
HCASE-03244,C012,卸荷阀,卸荷阀故障,0.08131,正常,正常,7
HCASE-03244,C007,过滤器,过滤器堵塞,0.06061,正常,正常,8
HCASE-03244,C011,管路总成,管路泄漏,0.03632,正常,正常,9
HCASE-03244,C006,冷却器,冷却器故障,0.02901,正常,正常,10
HCASE-03244,C003,作动筒,作动筒故障,0.02624,正常,正常,11
HCASE-03244,C008,液压油箱,油箱故障,0.01404,正常,正常,12
HCASE-03245,C012,卸荷阀,卸荷阀故障,0.69736,故障,中度故障,1
HCASE-03245,C001,液压泵总成,液压泵故障,0.37186,故障,中度故障,2
HCASE-03245,C004,溢流阀,溢流阀故障,0.34576,正常,轻微退化,3
HCASE-03245,C009,单向阀,单向阀故障,0.25729,正常,轻微退化,4
HCASE-03245,C006,冷却器,冷却器故障,0.09141,正常,正常,5
HCASE-03245,C011,管路总成,管路泄漏,0.06879,正常,正常,6
HCASE-03245,C003,作动筒,作动筒故障,0.064,正常,正常,7
HCASE-03245,C005,蓄能器,蓄能器故障,0.0602,正常,正常,8
HCASE-03245,C007,过滤器,过滤器堵塞,0.05977,正常,正常,9
HCASE-03245,C002,方向控制阀,方向阀故障,0.0431,正常,正常,10
HCASE-03245,C010,节流阀,节流阀故障,0.03144,正常,正常,11
HCASE-03245,C008,液压油箱,油箱故障,0.01018,正常,正常,12
HCASE-03246,C011,管路总成,管路泄漏,0.74069,故障,重度故障,1
HCASE-03246,C001,液压泵总成,液压泵故障,0.38102,故障,中度故障,2
HCASE-03246,C005,蓄能器,蓄能器故障,0.34597,正常,轻微退化,3
HCASE-03246,C003,作动筒,作动筒故障,0.277,正常,轻微退化,4
HCASE-03246,C008,液压油箱,油箱故障,0.07099,正常,正常,5
HCASE-03246,C009,单向阀,单向阀故障,0.04771,正常,正常,6
HCASE-03246,C012,卸荷阀,卸荷阀故障,0.04334,正常,正常,7
HCASE-03246,C006,冷却器,冷却器故障,0.04201,正常,正常,8
HCASE-03246,C004,溢流阀,溢流阀故障,0.02336,正常,正常,9
HCASE-03246,C010,节流阀,节流阀故障,0.02198,正常,正常,10
HCASE-03246,C002,方向控制阀,方向阀故障,0.01398,正常,正常,11
HCASE-03246,C007,过滤器,过滤器堵塞,0.00898,正常,正常,12
HCASE-03247,C007,过滤器,过滤器堵塞,0.71105,故障,重度故障,1
HCASE-03247,C010,节流阀,节流阀故障,0.32191,正常,轻微退化,2
HCASE-03247,C008,液压油箱,油箱故障,0.24611,正常,轻微退化,3
HCASE-03247,C003,作动筒,作动筒故障,0.24046,正常,轻微退化,4
HCASE-03247,C002,方向控制阀,方向阀故障,0.10564,正常,轻微退化,5
HCASE-03247,C012,卸荷阀,卸荷阀故障,0.05534,正常,正常,6
HCASE-03247,C009,单向阀,单向阀故障,0.02291,正常,正常,7
HCASE-03247,C006,冷却器,冷却器故障,0.02135,正常,正常,8
HCASE-03247,C004,溢流阀,溢流阀故障,0.01869,正常,正常,9
HCASE-03247,C005,蓄能器,蓄能器故障,0.01444,正常,正常,10
HCASE-03247,C001,液压泵总成,液压泵故障,0.01384,正常,正常,11
HCASE-03247,C011,管路总成,管路泄漏,0.00264,正常,正常,12
HCASE-03248,C001,液压泵总成,液压泵故障,0.71959,故障,重度故障,1
HCASE-03248,C012,卸荷阀,卸荷阀故障,0.30812,正常,轻微退化,2
HCASE-03248,C008,液压油箱,油箱故障,0.30043,正常,轻微退化,3
HCASE-03248,C011,管路总成,管路泄漏,0.29054,正常,轻微退化,4
HCASE-03248,C007,过滤器,过滤器堵塞,0.12139,正常,轻微退化,5
HCASE-03248,C004,溢流阀,溢流阀故障,0.10403,正常,轻微退化,6
HCASE-03248,C003,作动筒,作动筒故障,0.08115,正常,正常,7
HCASE-03248,C010,节流阀,节流阀故障,0.07648,正常,正常,8
HCASE-03248,C005,蓄能器,蓄能器故障,0.04247,正常,正常,9
HCASE-03248,C009,单向阀,单向阀故障,0.0399,正常,正常,10
HCASE-03248,C002,方向控制阀,方向阀故障,0.0352,正常,正常,11
HCASE-03248,C006,冷却器,冷却器故障,0.01821,正常,正常,12
HCASE-03249,C009,单向阀,单向阀故障,0.76426,故障,重度故障,1
HCASE-03249,C002,方向控制阀,方向阀故障,0.26866,正常,轻微退化,2
HCASE-03249,C010,节流阀,节流阀故障,0.26104,正常,轻微退化,3
HCASE-03249,C004,溢流阀,溢流阀故障,0.23172,正常,轻微退化,4
HCASE-03249,C001,液压泵总成,液压泵故障,0.14908,正常,轻微退化,5
HCASE-03249,C008,液压油箱,油箱故障,0.12384,正常,轻微退化,6
HCASE-03249,C011,管路总成,管路泄漏,0.08155,正常,正常,7
HCASE-03249,C012,卸荷阀,卸荷阀故障,0.07575,正常,正常,8
HCASE-03249,C007,过滤器,过滤器堵塞,0.05094,正常,正常,9
HCASE-03249,C006,冷却器,冷却器故障,0.03391,正常,正常,10
HCASE-03249,C005,蓄能器,蓄能器故障,0.02703,正常,正常,11
HCASE-03249,C003,作动筒,作动筒故障,0.01115,正常,正常,12
HCASE-03250,C011,管路总成,管路泄漏,0.77428,故障,重度故障,1
HCASE-03250,C003,作动筒,作动筒故障,0.39614,故障,中度故障,2
HCASE-03250,C001,液压泵总成,液压泵故障,0.34949,正常,轻微退化,3
HCASE-03250,C005,蓄能器,蓄能器故障,0.30544,正常,轻微退化,4
HCASE-03250,C004,溢流阀,溢流阀故障,0.17114,正常,轻微退化,5
HCASE-03250,C002,方向控制阀,方向阀故障,0.0633,正常,正常,6
HCASE-03250,C009,单向阀,单向阀故障,0.04923,正常,正常,7
HCASE-03250,C007,过滤器,过滤器堵塞,0.0365,正常,正常,8
HCASE-03250,C006,冷却器,冷却器故障,0.01628,正常,正常,9
HCASE-03250,C008,液压油箱,油箱故障,0.00614,正常,正常,10
HCASE-03250,C010,节流阀,节流阀故障,0.00186,正常,正常,11
HCASE-03250,C012,卸荷阀,卸荷阀故障,0.00149,正常,正常,12
HCASE-03251,C002,方向控制阀,方向阀故障,0.71622,故障,重度故障,1
HCASE-03251,C010,节流阀,节流阀故障,0.39992,故障,中度故障,2
HCASE-03251,C009,单向阀,单向阀故障,0.37743,故障,中度故障,3
HCASE-03251,C003,作动筒,作动筒故障,0.35116,故障,中度故障,4
HCASE-03251,C011,管路总成,管路泄漏,0.12063,正常,轻微退化,5
HCASE-03251,C012,卸荷阀,卸荷阀故障,0.11506,正常,轻微退化,6
HCASE-03251,C005,蓄能器,蓄能器故障,0.0689,正常,正常,7
HCASE-03251,C007,过滤器,过滤器堵塞,0.05874,正常,正常,8
HCASE-03251,C006,冷却器,冷却器故障,0.05229,正常,正常,9
HCASE-03251,C001,液压泵总成,液压泵故障,0.03834,正常,正常,10
HCASE-03251,C008,液压油箱,油箱故障,0.03658,正常,正常,11
HCASE-03251,C004,溢流阀,溢流阀故障,0.0137,正常,正常,12
HCASE-03252,C008,液压油箱,油箱故障,0.65981,故障,中度故障,1
HCASE-03252,C006,冷却器,冷却器故障,0.30197,正常,轻微退化,2
HCASE-03252,C001,液压泵总成,液压泵故障,0.28535,正常,轻微退化,3
HCASE-03252,C007,过滤器,过滤器堵塞,0.21659,正常,轻微退化,4
HCASE-03252,C002,方向控制阀,方向阀故障,0.1439,正常,轻微退化,5
HCASE-03252,C004,溢流阀,溢流阀故障,0.05869,正常,正常,6
HCASE-03252,C005,蓄能器,蓄能器故障,0.0466,正常,正常,7
HCASE-03252,C011,管路总成,管路泄漏,0.04341,正常,正常,8
HCASE-03252,C003,作动筒,作动筒故障,0.02143,正常,正常,9
HCASE-03252,C012,卸荷阀,卸荷阀故障,0.02053,正常,正常,10
HCASE-03252,C010,节流阀,节流阀故障,0.00309,正常,正常,11
HCASE-03252,C009,单向阀,单向阀故障,1e-05,正常,正常,12
HCASE-03253,C012,卸荷阀,卸荷阀故障,0.76184,故障,重度故障,1
HCASE-03253,C004,溢流阀,溢流阀故障,0.34778,正常,轻微退化,2
HCASE-03253,C001,液压泵总成,液压泵故障,0.3133,正常,轻微退化,3
HCASE-03253,C009,单向阀,单向阀故障,0.28797,正常,轻微退化,4
HCASE-03253,C002,方向控制阀,方向阀故障,0.09175,正常,正常,5
HCASE-03253,C005,蓄能器,蓄能器故障,0.08723,正常,正常,6
HCASE-03253,C010,节流阀,节流阀故障,0.06234,正常,正常,7
HCASE-03253,C003,作动筒,作动筒故障,0.05889,正常,正常,8
HCASE-03253,C006,冷却器,冷却器故障,0.04921,正常,正常,9
HCASE-03253,C008,液压油箱,油箱故障,0.03418,正常,正常,10
HCASE-03253,C007,过滤器,过滤器堵塞,0.02883,正常,正常,11
HCASE-03253,C011,管路总成,管路泄漏,0.01721,正常,正常,12
HCASE-03254,C002,方向控制阀,方向阀故障,0.6858,故障,中度故障,1
HCASE-03254,C010,节流阀,节流阀故障,0.43678,故障,中度故障,2
HCASE-03254,C003,作动筒,作动筒故障,0.30861,正常,轻微退化,3
HCASE-03254,C009,单向阀,单向阀故障,0.27101,正常,轻微退化,4
HCASE-03254,C005,蓄能器,蓄能器故障,0.15253,正常,轻微退化,5
HCASE-03254,C006,冷却器,冷却器故障,0.12708,正常,轻微退化,6
HCASE-03254,C008,液压油箱,油箱故障,0.1187,正常,轻微退化,7
HCASE-03254,C001,液压泵总成,液压泵故障,0.04738,正常,正常,8
HCASE-03254,C011,管路总成,管路泄漏,0.04567,正常,正常,9
HCASE-03254,C012,卸荷阀,卸荷阀故障,0.03198,正常,正常,10
HCASE-03254,C007,过滤器,过滤器堵塞,0.02681,正常,正常,11
HCASE-03254,C004,溢流阀,溢流阀故障,0.02185,正常,正常,12
HCASE-03255,C003,作动筒,作动筒故障,0.77701,故障,重度故障,1
HCASE-03255,C011,管路总成,管路泄漏,0.33361,正常,轻微退化,2
HCASE-03255,C010,节流阀,节流阀故障,0.32565,正常,轻微退化,3
HCASE-03255,C002,方向控制阀,方向阀故障,0.31005,正常,轻微退化,4
HCASE-03255,C007,过滤器,过滤器堵塞,0.12801,正常,轻微退化,5
HCASE-03255,C001,液压泵总成,液压泵故障,0.04822,正常,正常,6
HCASE-03255,C009,单向阀,单向阀故障,0.03517,正常,正常,7
HCASE-03255,C006,冷却器,冷却器故障,0.03419,正常,正常,8
HCASE-03255,C005,蓄能器,蓄能器故障,0.02532,正常,正常,9
HCASE-03255,C004,溢流阀,溢流阀故障,0.02236,正常,正常,10
HCASE-03255,C008,液压油箱,油箱故障,0.01393,正常,正常,11
HCASE-03255,C012,卸荷阀,卸荷阀故障,0.00144,正常,正常,12
HCASE-03256,C009,单向阀,单向阀故障,0.73079,故障,重度故障,1
HCASE-03256,C002,方向控制阀,方向阀故障,0.33649,正常,轻微退化,2
HCASE-03256,C004,溢流阀,溢流阀故障,0.3338,正常,轻微退化,3
HCASE-03256,C010,节流阀,节流阀故障,0.32455,正常,轻微退化,4
HCASE-03256,C008,液压油箱,油箱故障,0.18481,正常,轻微退化,5
HCASE-03256,C001,液压泵总成,液压泵故障,0.11788,正常,轻微退化,6
HCASE-03256,C005,蓄能器,蓄能器故障,0.0945,正常,正常,7
HCASE-03256,C006,冷却器,冷却器故障,0.07939,正常,正常,8
HCASE-03256,C011,管路总成,管路泄漏,0.0646,正常,正常,9
HCASE-03256,C003,作动筒,作动筒故障,0.03976,正常,正常,10
HCASE-03256,C012,卸荷阀,卸荷阀故障,0.01717,正常,正常,11
HCASE-03256,C007,过滤器,过滤器堵塞,0.005,正常,正常,12
HCASE-03257,C010,节流阀,节流阀故障,0.68421,故障,中度故障,1
HCASE-03257,C007,过滤器,过滤器堵塞,0.35802,故障,中度故障,2
HCASE-03257,C002,方向控制阀,方向阀故障,0.33618,正常,轻微退化,3
HCASE-03257,C009,单向阀,单向阀故障,0.22865,正常,轻微退化,4
HCASE-03257,C008,液压油箱,油箱故障,0.15652,正常,轻微退化,5
HCASE-03257,C003,作动筒,作动筒故障,0.10522,正常,轻微退化,6
HCASE-03257,C006,冷却器,冷却器故障,0.07441,正常,正常,7
HCASE-03257,C004,溢流阀,溢流阀故障,0.06295,正常,正常,8
HCASE-03257,C012,卸荷阀,卸荷阀故障,0.05676,正常,正常,9
HCASE-03257,C011,管路总成,管路泄漏,0.04145,正常,正常,10
HCASE-03257,C005,蓄能器,蓄能器故障,0.03294,正常,正常,11
HCASE-03257,C001,液压泵总成,液压泵故障,0.02479,正常,正常,12
HCASE-03258,C009,单向阀,单向阀故障,0.75898,故障,重度故障,1
HCASE-03258,C010,节流阀,节流阀故障,0.33893,正常,轻微退化,2
HCASE-03258,C002,方向控制阀,方向阀故障,0.25942,正常,轻微退化,3
HCASE-03258,C004,溢流阀,溢流阀故障,0.21388,正常,轻微退化,4
HCASE-03258,C005,蓄能器,蓄能器故障,0.18822,正常,轻微退化,5
HCASE-03258,C012,卸荷阀,卸荷阀故障,0.12565,正常,轻微退化,6
HCASE-03258,C003,作动筒,作动筒故障,0.11191,正常,轻微退化,7
HCASE-03258,C008,液压油箱,油箱故障,0.10679,正常,轻微退化,8
HCASE-03258,C006,冷却器,冷却器故障,0.10003,正常,轻微退化,9
HCASE-03258,C001,液压泵总成,液压泵故障,0.09342,正常,正常,10
HCASE-03258,C007,过滤器,过滤器堵塞,0.04976,正常,正常,11
HCASE-03258,C011,管路总成,管路泄漏,0.04843,正常,正常,12
HCASE-03259,C010,节流阀,节流阀故障,0.77606,故障,重度故障,1
HCASE-03259,C009,单向阀,单向阀故障,0.38758,故障,中度故障,2
HCASE-03259,C007,过滤器,过滤器堵塞,0.27975,正常,轻微退化,3
HCASE-03259,C002,方向控制阀,方向阀故障,0.27647,正常,轻微退化,4
HCASE-03259,C008,液压油箱,油箱故障,0.09491,正常,正常,5
HCASE-03259,C012,卸荷阀,卸荷阀故障,0.08302,正常,正常,6
HCASE-03259,C005,蓄能器,蓄能器故障,0.04786,正常,正常,7
HCASE-03259,C006,冷却器,冷却器故障,0.04396,正常,正常,8
HCASE-03259,C003,作动筒,作动筒故障,0.0316,正常,正常,9
HCASE-03259,C004,溢流阀,溢流阀故障,0.0209,正常,正常,10
HCASE-03259,C011,管路总成,管路泄漏,0.00993,正常,正常,11
HCASE-03259,C001,液压泵总成,液压泵故障,0.00845,正常,正常,12
HCASE-03260,C009,单向阀,单向阀故障,0.7358,故障,重度故障,1
HCASE-03260,C010,节流阀,节流阀故障,0.33442,正常,轻微退化,2
HCASE-03260,C002,方向控制阀,方向阀故障,0.31892,正常,轻微退化,3
HCASE-03260,C004,溢流阀,溢流阀故障,0.2743,正常,轻微退化,4
HCASE-03260,C008,液压油箱,油箱故障,0.14345,正常,轻微退化,5
HCASE-03260,C003,作动筒,作动筒故障,0.13261,正常,轻微退化,6
HCASE-03260,C006,冷却器,冷却器故障,0.10413,正常,轻微退化,7
HCASE-03260,C005,蓄能器,蓄能器故障,0.1023,正常,轻微退化,8
HCASE-03260,C007,过滤器,过滤器堵塞,0.07702,正常,正常,9
HCASE-03260,C012,卸荷阀,卸荷阀故障,0.03955,正常,正常,10
HCASE-03260,C001,液压泵总成,液压泵故障,0.02392,正常,正常,11
HCASE-03260,C011,管路总成,管路泄漏,0.00063,正常,正常,12
HCASE-03261,C002,方向控制阀,方向阀故障,0.72291,故障,重度故障,1
HCASE-03261,C009,单向阀,单向阀故障,0.32531,正常,轻微退化,2
HCASE-03261,C003,作动筒,作动筒故障,0.32384,正常,轻微退化,3
HCASE-03261,C010,节流阀,节流阀故障,0.26831,正常,轻微退化,4
HCASE-03261,C004,溢流阀,溢流阀故障,0.13601,正常,轻微退化,5
HCASE-03261,C011,管路总成,管路泄漏,0.11925,正常,轻微退化,6
HCASE-03261,C001,液压泵总成,液压泵故障,0.11262,正常,轻微退化,7
HCASE-03261,C006,冷却器,冷却器故障,0.09122,正常,正常,8
HCASE-03261,C005,蓄能器,蓄能器故障,0.06239,正常,正常,9
HCASE-03261,C012,卸荷阀,卸荷阀故障,0.02128,正常,正常,10
HCASE-03261,C007,过滤器,过滤器堵塞,0.01895,正常,正常,11
HCASE-03261,C008,液压油箱,油箱故障,0.00223,正常,正常,12
HCASE-03262,C004,溢流阀,溢流阀故障,0.66142,故障,中度故障,1
HCASE-03262,C005,蓄能器,蓄能器故障,0.37261,故障,中度故障,2
HCASE-03262,C009,单向阀,单向阀故障,0.34034,正常,轻微退化,3
HCASE-03262,C012,卸荷阀,卸荷阀故障,0.31425,正常,轻微退化,4
HCASE-03262,C010,节流阀,节流阀故障,0.14113,正常,轻微退化,5
HCASE-03262,C007,过滤器,过滤器堵塞,0.08815,正常,正常,6
HCASE-03262,C002,方向控制阀,方向阀故障,0.04778,正常,正常,7
HCASE-03262,C003,作动筒,作动筒故障,0.03712,正常,正常,8
HCASE-03262,C001,液压泵总成,液压泵故障,0.03462,正常,正常,9
HCASE-03262,C006,冷却器,冷却器故障,0.03067,正常,正常,10
HCASE-03262,C011,管路总成,管路泄漏,0.01106,正常,正常,11
HCASE-03262,C008,液压油箱,油箱故障,0.00318,正常,正常,12
HCASE-03263,C003,作动筒,作动筒故障,0.67248,故障,中度故障,1
HCASE-03263,C011,管路总成,管路泄漏,0.2541,正常,轻微退化,2
HCASE-03263,C002,方向控制阀,方向阀故障,0.21652,正常,轻微退化,3
HCASE-03263,C010,节流阀,节流阀故障,0.1676,正常,轻微退化,4
HCASE-03263,C008,液压油箱,油箱故障,0.15763,正常,轻微退化,5
