inspection_id,pressure_test_value,leakage_rate,flow_test_value,temperature_test_value,vibration_value,inspection_result,inspection_risk_score,inspection_risk_level
HINSP-04343,20.5894,0.26841,69.1149,54.2482,0.68544,pass,0.1511,low
HINSP-04344,20.6648,0.2014,63.084,53.3343,0.62868,pass,0.1528,low
HINSP-04345,21.6272,0.20765,61.2674,63.1985,0.82028,pass,0.1768,low
HINSP-04346,23.8448,0.22787,80.7357,49.8827,0.64155,pass,0.1379,low
HINSP-04347,24.8036,0.32376,63.737,58.4206,1.22456,pass,0.2253,low
HINSP-04348,25.4796,0.31269,57.1751,58.6818,1.03385,pass,0.2447,low
HINSP-04349,21.0286,0.21541,72.9403,52.9318,0.79517,pass,0.1266,low
HINSP-04350,20.9772,0.18103,73.2391,55.0895,0.74895,pass,0.1237,low
HINSP-04351,20.6231,0.30798,54.5393,45.1464,0.77425,pass,0.1841,low
HINSP-04352,20.2573,0.27813,71.042,54.3907,0.77844,pass,0.1553,low
HINSP-04353,23.1447,0.20946,82.935,56.2927,0.68429,pass,0.1486,low
HINSP-04354,20.7968,0.22155,64.275,39.0369,0.7901,pass,0.1252,low
HINSP-04355,22.9028,0.17069,70.0629,45.517,0.66658,pass,0.1051,low
HINSP-04356,17.5466,0.33269,62.3127,54.5732,0.91631,pass,0.2311,low
HINSP-04357,22.7254,0.05918,81.7556,55.525,0.26968,pass,0.0964,low
HINSP-04358,20.6351,0.21184,82.7442,51.7873,1.14863,pass,0.1597,low
HINSP-04359,24.0889,0.22276,52.8495,50.0823,0.76165,pass,0.1947,low
HINSP-04360,21.2727,0.20961,73.8864,54.3965,0.33414,pass,0.1046,low
HINSP-04361,23.9586,0.21253,63.4446,49.2157,0.66371,pass,0.1536,low
HINSP-04362,25.0887,0.23938,72.7916,56.1534,0.64921,pass,0.1596,low
HINSP-04363,21.981,0.4099,61.5253,56.7324,0.9491,pass,0.1958,low
HINSP-04364,20.3946,0.35651,67.2137,52.0941,0.66784,pass,0.1685,low
HINSP-04365,23.9871,0.16661,80.6291,51.3927,0.72902,pass,0.1361,low
HINSP-04366,20.3295,0.34134,73.0334,53.8259,0.96769,pass,0.1652,low
HINSP-04367,21.1466,0.33719,56.2886,54.8743,0.57478,pass,0.1909,low
HINSP-04368,21.1699,0.17725,68.3756,57.3517,0.50176,pass,0.1304,low
HINSP-04369,18.1836,0.3405,73.1233,51.4082,0.61719,pass,0.1728,low
HINSP-04370,21.3244,0.14619,61.1792,44.7884,0.6691,pass,0.1232,low
HINSP-04371,25.6089,0.28569,53.7352,53.7803,1.14225,pass,0.2455,low
HINSP-04372,22.7691,0.3136,73.3903,53.3947,0.969,pass,0.1471,low
HINSP-04373,23.449,0.26667,68.4901,53.1021,0.66767,pass,0.1499,low
HINSP-04374,22.5845,0.24021,73.9813,46.6091,0.98236,pass,0.116,low
HINSP-04375,24.2692,0.15186,70.6603,50.7456,0.94495,pass,0.1405,low
HINSP-04376,19.0053,0.32333,79.8425,55.218,0.76373,pass,0.1827,low
HINSP-04377,23.2249,0.36377,63.1088,54.3032,0.90372,pass,0.1915,low
HINSP-04378,22.0518,0.21257,84.3225,53.2924,0.47332,pass,0.1241,low
HINSP-04379,20.9685,0.10127,60.089,47.4366,0.89697,pass,0.1387,low
HINSP-04380,24.861,0.34299,58.2427,50.06,0.92868,pass,0.215,low
HINSP-04381,23.6118,0.32345,68.7226,49.1974,0.76405,pass,0.1558,low
HINSP-04382,18.2664,0.27661,75.8051,50.5592,0.71068,pass,0.1597,low
HINSP-04383,21.696,0.0181,59.1845,41.2524,0.41692,pass,0.0851,low
HINSP-04384,22.5595,0.10835,78.7208,43.9106,0.79372,pass,0.0882,low
HINSP-04385,21.4137,0.17427,84.3937,52.6096,0.46485,pass,0.1229,low
HINSP-04386,23.0584,0.30887,72.7281,54.8201,0.72296,pass,0.1453,low
HINSP-04387,22.5203,0.3631,73.2449,56.0741,0.71757,pass,0.1486,low
HINSP-04388,21.5231,0.30957,56.9107,50.3422,0.74689,pass,0.1764,low
HINSP-04389,19.547,0.27066,71.0916,49.8201,0.71285,pass,0.15,low
HINSP-04390,19.627,0.3027,58.0955,55.6083,0.73896,pass,0.2074,low
HINSP-04391,26.5055,0.33714,82.1305,52.833,0.82744,pass,0.2084,low
HINSP-04392,19.2405,0.24586,72.8735,58.4913,1.00007,pass,0.1755,low
HINSP-04393,23.0104,0.18128,72.1398,47.6104,0.49287,pass,0.0998,low
HINSP-04394,20.4369,0.33383,59.8591,54.9798,0.68997,pass,0.1936,low
HINSP-04395,21.6191,0.11131,75.3785,60.3848,0.98097,pass,0.1209,low
HINSP-04396,22.1821,0.21419,68.66,54.5223,0.55948,pass,0.1233,low
HINSP-04397,24.713,0.15738,69.014,46.832,0.16397,pass,0.112,low
HINSP-04398,21.6458,0.36891,68.1345,58.0142,0.98803,pass,0.1779,low
HINSP-04399,21.985,0.29105,61.8914,49.4537,0.90727,pass,0.1568,low
HINSP-04400,25.6162,0.1732,73.6378,51.1317,0.8122,pass,0.1479,low
HINSP-04401,19.7424,0.26316,76.8325,54.0447,0.58471,pass,0.1444,low
HINSP-04402,24.2532,0.33678,69.796,50.1953,0.98328,pass,0.1741,low
HINSP-04403,22.7915,0.24531,73.32,50.4627,0.65523,pass,0.117,low
HINSP-04404,21.0096,0.23737,68.3192,52.6012,0.74666,pass,0.1417,low
HINSP-04405,22.2514,0.35183,67.5309,57.442,0.64451,pass,0.1605,low
HINSP-04406,22.5108,0.26719,66.5115,48.8117,0.7799,pass,0.1388,low
HINSP-04407,17.9221,0.18096,68.2545,54.2948,0.72405,pass,0.1749,low
HINSP-04408,21.1367,0.25879,70.8774,48.2017,0.7971,pass,0.1281,low
HINSP-04409,22.9889,0.31098,80.4424,55.1963,0.92077,pass,0.1631,low
HINSP-04410,19.9307,0.23985,66.8228,50.8903,0.70083,pass,0.1547,low
HINSP-04411,22.2242,0.23355,65.3757,51.7751,0.63643,pass,0.1339,low
HINSP-04412,20.0311,0.27549,66.0154,58.017,0.91967,pass,0.1866,low
HINSP-04413,22.5582,0.30745,65.8668,55.4978,0.67591,pass,0.1589,low
HINSP-04414,18.6416,0.21797,73.4019,49.484,0.93779,pass,0.1541,low
HINSP-04415,23.7071,0.28668,80.5194,54.733,0.77014,pass,0.1614,low
HINSP-04416,24.36,0.23528,70.349,57.6754,0.7599,pass,0.1647,low
HINSP-04417,23.6802,0.30608,67.8518,54.7991,0.88135,pass,0.1737,low
HINSP-04418,24.324,0.21102,71.1876,45.5508,0.60165,pass,0.1241,low
HINSP-04419,21.7161,0.29079,72.2721,53.3942,0.63003,pass,0.1269,low
HINSP-04420,22.8689,0.38269,61.8099,55.6519,0.58662,pass,0.1844,low
HINSP-04421,23.8638,0.25403,76.6205,53.3097,1.02538,pass,0.1532,low
HINSP-04422,18.2529,0.21511,77.0007,52.7168,0.60559,pass,0.1538,low
HINSP-04423,23.8215,0.33735,72.8443,55.1981,0.70333,pass,0.1595,low
HINSP-04424,23.9677,0.18083,70.2932,50.9126,0.57955,pass,0.1284,low
HINSP-04425,19.8037,0.27939,70.6802,44.9967,0.82413,pass,0.143,low
HINSP-04426,21.0891,0.37988,58.242,58.8586,0.91836,pass,0.2156,low
HINSP-04427,21.8629,0.33375,69.2295,52.1674,1.04706,pass,0.1552,low
HINSP-04428,20.991,0.29404,61.4776,56.5114,0.80177,pass,0.1829,low
HINSP-04429,22.2091,0.35376,73.9992,47.8974,0.42852,pass,0.1108,low
HINSP-04430,19.7889,0.27717,60.8141,50.3489,0.77401,pass,0.1825,low
HINSP-04431,25.5686,0.17441,57.3035,47.732,0.70939,pass,0.1848,low
HINSP-04432,21.8002,0.24145,64.5225,51.7058,0.54954,pass,0.1338,low
HINSP-04433,22.0477,0.21941,62.0081,48.5538,0.63735,pass,0.1321,low
HINSP-04434,23.9118,0.22694,78.5908,58.0662,0.79417,pass,0.1567,low
HINSP-04435,22.987,0.27488,79.0906,44.7533,0.99145,pass,0.1323,low
HINSP-04436,21.3114,0.1988,68.7533,45.0636,0.66728,pass,0.11,low
HINSP-04437,23.8834,0.1891,62.6413,51.7677,0.78412,pass,0.1617,low
HINSP-04438,24.9227,0.26495,69.7303,54.7044,0.60519,pass,0.1659,low
HINSP-04439,25.9393,0.23065,67.0182,55.6819,0.92052,pass,0.1961,low
HINSP-04440,19.9137,0.21812,73.0278,45.8575,0.76541,pass,0.124,low
HINSP-04441,20.6987,0.24593,70.7819,53.3534,0.61535,pass,0.1362,low
HINSP-04442,19.8634,0.25374,78.0499,58.5261,0.9962,pass,0.1715,low
HINSP-04443,20.9064,0.33381,73.7401,52.5199,1.05759,pass,0.1551,low
HINSP-04444,21.1653,0.23759,59.9422,53.0736,0.85875,pass,0.1705,low
HINSP-04445,21.3393,0.30821,67.6113,53.7934,0.91008,pass,0.1607,low
HINSP-04446,21.9988,0.34339,74.5816,58.4449,1.28652,pass,0.1627,low
HINSP-04447,21.6247,0.24496,57.3478,51.9734,0.95454,pass,0.1749,low
HINSP-04448,24.5665,0.32323,89.9745,54.5806,0.93961,pass,0.2132,low
HINSP-04449,23.5784,0.24677,54.9275,51.8845,0.93084,pass,0.1967,low
HINSP-04450,22.558,0.23045,72.6798,49.9765,0.61174,pass,0.1107,low
HINSP-04451,20.6145,0.20454,71.5165,48.3881,0.35794,pass,0.1067,low
HINSP-04452,25.9942,0.31853,61.6119,60.5895,1.13585,pass,0.2473,low
HINSP-04453,22.2178,0.31473,63.5992,48.3321,0.8579,pass,0.1538,low
HINSP-04454,19.4589,0.20934,58.0751,52.7364,0.66108,pass,0.1845,low
HINSP-04455,26.3622,0.34208,66.1098,45.8297,0.7053,pass,0.192,low
HINSP-04456,22.2204,0.23836,71.2029,58.3351,0.45154,pass,0.1245,low
HINSP-04457,19.3555,0.27735,63.5675,54.1462,0.89599,pass,0.1932,low
HINSP-04458,22.4932,0.21216,69.7611,54.7598,0.80693,pass,0.1341,low
HINSP-04459,21.555,0.22895,74.7235,51.7189,0.75336,pass,0.1124,low
HINSP-04460,22.056,0.41237,70.9595,54.9735,0.76951,pass,0.1573,low
HINSP-04461,19.7408,0.23988,73.1755,52.5532,0.69296,pass,0.1415,low
HINSP-04462,21.6885,0.27644,67.0426,54.6031,0.65026,pass,0.144,low
HINSP-04463,21.035,0.22332,64.4291,40.4383,0.64866,pass,0.1194,low
HINSP-04464,23.2245,0.2392,79.5881,47.4278,0.52374,pass,0.1182,low
HINSP-04465,20.8029,0.17274,78.7593,52.553,0.85922,pass,0.1292,low
HINSP-04466,25.0991,0.42538,64.5702,50.1072,1.0781,pass,0.2189,low
HINSP-04467,18.1711,0.17547,68.1782,55.5581,1.07857,pass,0.188,low
HINSP-04468,22.7022,0.09291,75.4472,50.3809,0.61427,pass,0.085,low
HINSP-04469,19.4364,0.21857,76.7661,48.9022,0.66791,pass,0.1325,low
HINSP-04470,21.7294,0.3075,68.7319,59.0704,0.54681,pass,0.1495,low
HINSP-04471,20.2828,0.24785,66.4838,58.0387,0.82296,pass,0.1736,low
HINSP-04472,21.4703,0.2977,69.2274,54.1541,0.8587,pass,0.1511,low
HINSP-04473,24.1747,0.30549,58.4712,54.8039,1.11908,pass,0.2176,low
HINSP-04474,21.4733,0.35575,57.5872,47.7691,1.06144,pass,0.1894,low
HINSP-04475,23.7631,0.26154,80.6382,54.3333,0.99357,pass,0.1663,low
HINSP-04476,22.5819,0.34279,60.0014,51.578,0.99325,pass,0.1866,low
HINSP-04477,20.563,0.3082,79.8648,53.0899,0.94009,pass,0.1626,low
HINSP-04478,21.0684,0.17089,77.9474,53.229,0.59891,pass,0.1142,low
HINSP-04479,19.651,0.28364,70.4043,52.8705,0.76804,pass,0.162,low
HINSP-04480,21.9989,0.20809,60.2932,52.0582,0.71994,pass,0.146,low
HINSP-04481,22.6224,0.26446,66.3777,51.6165,0.94629,pass,0.1531,low
HINSP-04482,27.6361,0.18813,68.3173,55.546,0.49355,pass,0.1894,low
HINSP-04483,21.0,0.23019,74.8662,55.294,0.53018,pass,0.1184,low
HINSP-04484,18.8073,0.34574,60.2834,61.649,0.8175,pass,0.2352,low
HINSP-04485,22.4852,0.12675,70.2751,41.9837,0.70683,pass,0.0855,low
HINSP-04486,19.9074,0.17294,69.5564,45.4716,0.30683,pass,0.1077,low
HINSP-04487,27.2961,0.29433,74.141,47.0118,0.59999,pass,0.1703,low
HINSP-04488,25.0951,0.25643,65.0469,56.6509,0.8022,pass,0.1929,low
HINSP-04489,20.6571,0.38269,71.6885,55.7162,0.73294,pass,0.1668,low
HINSP-04490,24.3372,0.28078,64.4245,59.4587,0.50763,pass,0.1837,low
HINSP-04491,23.2609,0.23651,68.931,53.7869,1.15935,pass,0.1624,low
HINSP-04492,22.6634,0.1509,75.8336,53.81,0.40762,pass,0.0948,low
HINSP-04493,18.7159,0.18908,67.6472,50.3834,0.55648,pass,0.1524,low
HINSP-04494,22.7358,0.38001,78.3255,56.8234,0.88086,pass,0.1671,low
HINSP-04495,21.9074,0.2653,68.3432,54.5417,0.76766,pass,0.14,low
HINSP-04496,24.8859,0.36228,68.2119,58.1112,1.22311,pass,0.2185,low
HINSP-04497,20.9943,0.17736,80.7084,48.7449,0.81972,pass,0.1233,low
HINSP-04498,20.9204,0.26701,64.6668,54.1644,0.64519,pass,0.1582,low
HINSP-04499,21.3877,0.26248,81.821,52.9179,0.59084,pass,0.136,low
HINSP-04500,22.3683,0.14253,76.6894,57.0331,0.5208,pass,0.1039,low
HINSP-04501,19.1899,0.16511,80.1096,48.4526,0.68596,pass,0.1365,low
HINSP-04502,17.5819,0.22115,54.3028,50.1074,0.4994,pass,0.2094,low
HINSP-04503,22.8355,0.24746,66.1262,43.3011,0.62421,pass,0.1222,low
HINSP-04504,21.1658,0.1515,67.5885,45.1315,0.37335,pass,0.0959,low
HINSP-04505,21.4237,0.32209,65.2767,53.5854,0.78527,pass,0.1634,low
HINSP-04506,18.4166,0.2506,84.5948,56.9266,0.67619,pass,0.1927,low
HINSP-04507,22.2586,0.26276,70.6079,55.5944,0.95941,pass,0.145,low
HINSP-04508,20.9903,0.33043,64.0024,54.506,1.0082,pass,0.1852,low
HINSP-04509,23.8481,0.3925,74.7808,46.4339,0.69428,pass,0.1432,low
HINSP-04510,22.835,0.31157,76.7523,47.3061,0.83067,pass,0.1288,low
HINSP-04511,22.0407,0.35334,74.8026,55.0445,0.80065,pass,0.1371,low
HINSP-04512,20.0854,0.30659,59.6445,53.5296,0.70576,pass,0.1916,low
HINSP-04513,22.9058,0.25354,72.0922,47.2346,0.55766,pass,0.1124,low
HINSP-04514,23.1407,0.21278,59.9709,45.5222,0.70484,pass,0.147,low
HINSP-04515,22.5057,0.23766,66.2883,53.8762,1.19731,pass,0.1626,low
HINSP-04516,17.7745,0.28398,73.3849,57.3775,0.81781,pass,0.1892,low
HINSP-04517,20.7989,0.27419,77.4863,50.1105,0.83051,pass,0.1357,low
HINSP-04518,24.2273,0.16678,69.1125,54.8583,0.48226,pass,0.1379,low
HINSP-04519,22.1602,0.22095,61.1359,50.9798,0.42478,pass,0.1334,low
HINSP-04520,21.7135,0.26887,65.8007,49.1875,0.31412,pass,0.1206,low
HINSP-04521,20.5713,0.28252,71.8034,55.5546,0.57826,pass,0.1443,low
HINSP-04522,22.7781,0.1983,65.9972,53.0933,0.64516,pass,0.1365,low
HINSP-04523,21.078,0.25081,73.5418,53.9325,0.94798,pass,0.1385,low
HINSP-04524,22.2623,0.30135,56.0106,55.5809,1.16354,pass,0.2034,low
HINSP-04525,23.5709,0.2964,78.3432,47.9204,0.69307,pass,0.1363,low
HINSP-04526,23.8257,0.16865,62.3786,49.6308,0.81466,pass,0.1548,low
HINSP-04527,20.7457,0.28388,72.8272,58.3642,0.96474,pass,0.161,low
HINSP-04528,23.8112,0.27366,71.3488,53.7654,0.65829,pass,0.1483,low
HINSP-04529,23.7739,0.32378,60.594,54.0184,0.68372,pass,0.19,low
HINSP-04530,23.702,0.27411,81.5647,52.2415,0.75715,pass,0.1562,low
HINSP-04531,22.5615,0.20725,69.6178,49.3429,0.67196,pass,0.117,low
HINSP-04532,21.5084,0.15929,82.8481,51.0551,0.50268,pass,0.1126,low
HINSP-04533,17.1436,0.30031,69.6731,65.2433,1.16639,pass,0.2428,low
HINSP-04534,21.3656,0.22838,66.8436,60.8167,0.93076,pass,0.166,low
HINSP-04535,22.3611,0.33868,87.3504,61.5677,0.86114,pass,0.1923,low
HINSP-04536,23.6685,0.32701,62.7842,51.4552,0.46833,pass,0.1682,low
HINSP-04537,21.3649,0.09383,56.7243,49.9242,0.69642,pass,0.14,low
HINSP-04538,21.7623,0.26923,64.8633,56.553,1.12465,pass,0.1718,low
HINSP-04539,23.2354,0.27034,75.5105,53.0805,1.16153,pass,0.1495,low
HINSP-04540,22.5784,0.16867,57.4215,56.4921,0.41307,pass,0.1531,low
HINSP-04541,21.1856,0.36179,73.6306,51.2217,1.01722,pass,0.152,low
HINSP-04542,20.3526,0.31585,78.1368,56.5177,1.04627,pass,0.1734,low
HINSP-04543,20.7644,0.31064,77.7333,50.6535,0.94992,pass,0.149,low
HINSP-04544,20.8358,0.24041,59.3921,42.9377,0.61217,pass,0.1441,low
HINSP-04545,19.1084,0.31034,56.8406,55.4611,0.95955,pass,0.2276,low
HINSP-04546,23.5112,0.16435,70.547,49.8406,0.64615,pass,0.1193,low
HINSP-04547,21.6116,0.22544,61.2166,57.1049,0.69872,pass,0.1616,low
HINSP-04548,22.6982,0.35804,77.9458,46.4847,0.80573,pass,0.1355,low
HINSP-04549,20.6692,0.28553,71.5679,49.9207,0.50372,pass,0.1286,low
HINSP-04550,22.714,0.35574,62.4471,60.1277,1.18012,pass,0.2098,low
HINSP-04551,21.5601,0.13709,68.8234,49.0965,0.59897,pass,0.1027,low
HINSP-04552,25.0893,0.21769,43.9476,48.3301,1.03854,pass,0.2404,low
HINSP-04553,17.9225,0.22774,69.2398,44.7768,0.60198,pass,0.1534,low
HINSP-04554,19.0672,0.19284,67.86,50.7998,0.76668,pass,0.1573,low
HINSP-04555,24.3087,0.20823,70.8246,55.6016,0.7715,pass,0.1539,low
HINSP-04556,19.5699,0.28503,69.9051,60.7379,0.68872,pass,0.1793,low
HINSP-04557,21.9888,0.28605,74.6517,53.5827,1.0523,pass,0.1328,low
HINSP-04558,22.2608,0.25798,78.5035,52.7671,0.58609,pass,0.1203,low
HINSP-04559,21.7867,0.28376,71.9786,54.3381,0.52705,pass,0.1237,low
HINSP-04560,21.2747,0.36465,78.1284,55.1522,0.82975,pass,0.158,low
HINSP-04561,20.7576,0.35407,82.4115,50.7407,0.62977,pass,0.1577,low
HINSP-04562,26.101,0.08944,60.1423,52.3932,0.77626,pass,0.1821,low
HINSP-04563,21.3037,0.2999,73.5839,53.6957,0.78219,pass,0.1365,low
HINSP-04564,22.458,0.20928,55.1384,52.5184,0.84465,pass,0.1735,low
HINSP-04565,19.6292,0.24385,71.4709,55.8616,0.75953,pass,0.1588,low
HINSP-04566,20.2597,0.2932,55.9509,49.4497,0.86643,pass,0.1954,low
HINSP-04567,24.7573,0.3212,56.3189,58.5497,0.67693,pass,0.2249,low
HINSP-04568,23.593,0.22287,69.8115,59.538,0.63861,pass,0.1538,low
HINSP-04569,20.1023,0.13274,67.8094,48.2425,0.57818,pass,0.1209,low
HINSP-04570,23.079,0.29315,63.0968,57.1078,1.11789,pass,0.1928,low
HINSP-04571,23.2031,0.28199,56.8221,54.7139,0.84362,pass,0.195,low
HINSP-04572,21.4664,0.28357,66.8738,51.9102,0.84164,pass,0.1502,low
HINSP-04573,22.8713,0.44423,64.399,54.7808,1.2019,pass,0.2096,low
HINSP-04574,23.4032,0.19726,69.0691,49.9791,0.83771,pass,0.1358,low
HINSP-04575,22.8713,0.30394,70.2472,56.2103,0.46048,pass,0.1422,low
HINSP-04576,24.1394,0.3221,73.1327,49.895,0.47699,pass,0.1392,low
HINSP-04577,21.975,0.28248,71.9499,57.4305,1.07074,pass,0.1498,low
HINSP-04578,20.413,0.35364,65.3729,55.5302,0.54511,pass,0.1761,low
HINSP-04579,20.5559,0.22999,76.5367,56.5416,0.76287,pass,0.1404,low
HINSP-04580,24.9451,0.31344,65.0754,59.1744,0.73428,pass,0.2034,low
HINSP-04581,22.7026,0.31231,68.2222,51.2335,1.28471,pass,0.1693,low
HINSP-04582,23.3423,0.27835,74.7994,54.458,0.79862,pass,0.1399,low
HINSP-04583,19.6132,0.36908,71.4013,40.1423,0.74437,pass,0.1442,low
HINSP-04584,22.8766,0.27316,67.5911,45.5132,0.60101,pass,0.1266,low
HINSP-04585,20.3591,0.22353,62.4254,53.5429,0.70453,pass,0.1658,low
HINSP-04586,22.8758,0.24829,62.8668,55.3502,0.5723,pass,0.1577,low
HINSP-04587,21.6037,0.30148,73.1596,57.8908,0.89591,pass,0.1482,low
HINSP-04588,20.2928,0.23724,65.2017,46.9672,0.58312,pass,0.141,low
HINSP-04589,24.3025,0.18708,59.8014,50.8513,0.70264,pass,0.17,low
HINSP-04590,22.2728,0.33326,74.9018,56.7032,0.45586,pass,0.1264,low
HINSP-04591,22.7673,0.2469,59.686,59.2667,0.54079,pass,0.1731,low
HINSP-04592,17.3078,0.31579,53.0163,51.5748,0.86442,pass,0.2504,medium
HINSP-04593,20.9705,0.26312,58.9762,59.4946,0.88031,pass,0.1954,low
HINSP-04594,20.4867,0.27799,65.7785,51.8119,0.55526,pass,0.1534,low
HINSP-04595,18.0353,0.21353,78.8239,47.2536,0.29617,pass,0.1371,low
HINSP-04596,21.504,0.22571,69.9927,52.289,0.35818,pass,0.1122,low
HINSP-04597,21.3372,0.40983,76.296,57.8377,0.83398,pass,0.1654,low
HINSP-04598,23.8763,0.44218,59.5226,54.085,1.04076,pass,0.2287,low
HINSP-04599,24.4308,0.25975,78.7648,59.3538,0.82647,pass,0.1735,low
HINSP-04600,22.7563,0.42884,67.5597,54.9852,0.84723,pass,0.1823,low
HINSP-04601,20.8608,0.17589,60.9033,57.8877,0.81967,pass,0.1704,low
HINSP-04602,21.1267,0.23419,63.5849,53.204,0.96702,pass,0.1641,low
HINSP-04603,21.0351,0.20921,67.9343,56.9902,0.8767,pass,0.1529,low
HINSP-04604,24.2086,0.21597,72.4565,51.3125,0.71257,pass,0.1371,low
HINSP-04605,20.7045,0.17346,71.2368,47.6518,0.77554,pass,0.1162,low
HINSP-04606,20.8228,0.18819,64.6483,54.1418,0.89796,pass,0.1565,low
HINSP-04607,24.2983,0.34937,71.2761,52.7335,0.85136,pass,0.1727,low
HINSP-04608,26.3196,0.26666,80.3003,46.9784,1.00313,pass,0.1826,low
HINSP-04609,22.6387,0.31367,65.3094,53.1474,0.88673,pass,0.1658,low
HINSP-04610,22.8252,0.18495,70.2506,50.6983,0.68386,pass,0.1183,low
HINSP-04611,24.7323,0.37274,72.0773,56.4521,0.74375,pass,0.1838,low
HINSP-04612,22.9725,0.34442,88.3762,62.759,0.7722,pass,0.2033,low
HINSP-04613,21.4719,0.31371,69.8471,52.2814,0.68683,pass,0.1408,low
HINSP-04614,18.3847,0.25804,74.9623,41.4502,0.30742,pass,0.1161,low
HINSP-04615,21.5752,0.19181,75.3615,54.2831,0.68319,pass,0.1092,low
HINSP-04616,19.6931,0.28143,80.8933,52.9732,0.70174,pass,0.1626,low
HINSP-04617,20.4712,0.2202,58.6996,48.2385,0.51308,pass,0.1554,low
HINSP-04618,21.1505,0.23898,69.0199,58.5557,0.95105,pass,0.1597,low
HINSP-04619,22.6348,0.29679,59.2778,50.1935,0.97665,pass,0.178,low
HINSP-04620,20.1929,0.266,61.5382,53.4119,0.91582,pass,0.1859,low
HINSP-04621,21.9013,0.29755,75.1515,55.359,0.81553,pass,0.1297,low
HINSP-04622,20.9582,0.37864,56.0375,62.7195,0.90768,pass,0.232,low
HINSP-04623,22.5603,0.19165,82.0514,50.4204,0.737,pass,0.1244,low
HINSP-04624,22.4914,0.31291,69.6811,51.1123,1.00928,pass,0.151,low
HINSP-04625,24.8586,0.27701,71.8008,55.0042,0.65214,pass,0.1634,low
HINSP-04626,21.3802,0.20446,76.2921,57.052,0.84517,pass,0.1293,low
HINSP-04627,23.9381,0.21701,75.1329,49.6114,0.63439,pass,0.1196,low
HINSP-04628,19.2197,0.31427,61.3525,51.6139,0.79713,pass,0.1981,low
HINSP-04629,23.9218,0.2328,67.832,49.7937,0.52799,pass,0.1393,low
HINSP-04630,20.2623,0.22731,81.3236,55.0852,0.70663,pass,0.1525,low
HINSP-04631,20.5409,0.20636,86.7962,60.2471,0.53208,pass,0.1665,low
HINSP-04632,25.2196,0.20761,59.5738,46.7674,0.73061,pass,0.1777,low
HINSP-04633,25.9948,0.38117,79.9455,55.1356,1.06433,pass,0.2173,low
HINSP-04634,23.7501,0.38857,76.9521,53.6279,1.05549,pass,0.1771,low
HINSP-04635,23.866,0.22605,56.3334,45.873,1.14119,pass,0.1876,low
HINSP-04636,19.1001,0.27495,63.4611,52.4911,0.35703,pass,0.1711,low
HINSP-04637,20.2356,0.28389,88.0342,46.9688,0.39696,pass,0.1518,low
HINSP-04638,20.5567,0.2015,60.1891,54.9379,0.84308,pass,0.175,low
HINSP-04639,24.5758,0.23083,59.9265,57.309,0.8254,pass,0.1998,low
HINSP-04640,20.5126,0.2265,69.5782,54.7501,0.84669,pass,0.1513,low
HINSP-04641,24.9782,0.25001,78.6212,52.8488,0.69094,pass,0.1584,low
HINSP-04642,22.0248,0.30596,65.7223,56.5849,0.94454,pass,0.1655,low
HINSP-04643,21.4419,0.28391,65.1054,56.6617,0.84576,pass,0.1667,low
HINSP-04644,20.4292,0.34485,62.985,58.4607,0.82765,pass,0.1995,low
HINSP-04645,21.8375,0.27841,69.7726,53.1102,0.76812,pass,0.1356,low
HINSP-04646,17.7785,0.1984,75.7857,44.7685,0.33833,pass,0.1249,low
HINSP-04647,22.6472,0.2958,73.3022,52.5661,0.84872,pass,0.1361,low
HINSP-04648,17.7732,0.27014,68.0962,56.1828,0.92564,pass,0.2044,low
HINSP-04649,21.9437,0.42936,49.8123,55.597,1.01552,pass,0.2348,low
HINSP-04650,27.1154,0.27786,78.7318,53.0654,0.66853,pass,0.1903,low
HINSP-04651,22.3904,0.31193,66.6776,54.6283,0.75476,pass,0.1563,low
HINSP-04652,23.3387,0.27848,78.3929,47.7983,0.63928,pass,0.1281,low
HINSP-04653,22.9112,0.33474,56.6154,46.6429,0.56643,pass,0.1714,low
HINSP-04654,22.407,0.37117,61.9916,55.2363,0.95277,pass,0.1897,low
HINSP-04655,21.3562,0.28678,61.6719,56.9948,0.81322,pass,0.178,low
HINSP-04656,21.4518,0.22721,63.0494,49.8643,0.83244,pass,0.1475,low
HINSP-04657,22.0056,0.29223,74.2904,49.5574,0.76438,pass,0.1142,low
HINSP-04658,20.4894,0.33567,73.8229,51.0653,0.85996,pass,0.1493,low
HINSP-04659,21.0961,0.29876,59.0342,49.6016,0.77778,pass,0.1732,low
HINSP-04660,22.958,0.39445,59.6911,63.8509,1.10223,pass,0.2329,low
HINSP-04661,24.792,0.36238,79.6441,58.0957,0.73274,pass,0.1913,low
HINSP-04662,23.6674,0.29098,61.0859,57.5201,1.0228,pass,0.2031,low
HINSP-04663,19.6465,0.31102,64.1353,54.0061,0.53983,pass,0.1789,low
HINSP-04664,24.3091,0.33193,68.931,57.9369,1.08901,pass,0.1982,low
HINSP-04665,26.508,0.22465,73.5023,49.0969,0.52006,pass,0.1521,low
HINSP-04666,21.0398,0.26926,67.1536,57.0419,0.42182,pass,0.1472,low
HINSP-04667,24.8362,0.1964,75.0594,49.8466,0.66291,pass,0.1291,low
HINSP-04668,25.2878,0.43113,69.9201,53.6221,0.43063,pass,0.1882,low
HINSP-04669,21.7324,0.3676,61.7044,57.1534,0.73747,pass,0.1839,low
