component_uid,component_code,component_name,design_id,material_batch_id,manufacturing_batch_id,assembly_id,maintenance_record_id,operation_hours,oil_age_ratio,material_risk_score,manufacturing_risk_score,assembly_risk_score,operation_risk_score,pipe_design_id,pipe_design_risk_score,design_risk_score,inspection_id,inspection_risk_score,overall_lifecycle_risk,overall_lifecycle_risk_level
HCU-02936,C009,单向阀,HDES-00566,HMAT-00084,HMAN-00344,HASM-02936,HOPR-02936,5489.3,0.554,0.4325,0.1517,0.2639,0.3991,,0.0,0.0141,HINSP-02936,0.1437,0.2395,low
HCU-02937,C006,冷却器,HDES-00292,HMAT-00549,HMAN-00280,HASM-02937,HOPR-02937,5393.7,0.5734,0.4359,0.3294,0.0595,0.3749,,0.0,0.0999,HINSP-02937,0.1486,0.2485,low
HCU-02938,C005,蓄能器,HDES-00390,HMAT-00253,HMAN-01025,HASM-02938,HOPR-02938,1215.1,0.1124,0.1844,0.49,0.328,0.0505,,0.0,0.0858,HINSP-02938,0.165,0.2172,low
HCU-02939,C010,节流阀,HDES-00499,HMAT-00575,HMAN-00230,HASM-02939,HOPR-02939,3077.1,0.3117,0.2297,0.277,0.0311,0.2293,,0.0,0.2238,HINSP-02939,0.1524,0.1948,low
HCU-02940,C007,过滤器,HDES-00423,HMAT-00539,HMAN-00062,HASM-02940,HOPR-02940,1015.8,0.469,0.3388,0.2616,0.104,0.2561,,0.0,0.1767,HINSP-02940,0.1113,0.2142,low
HCU-02941,C002,方向控制阀,HDES-00262,HMAT-00032,HMAN-00979,HASM-02941,HOPR-02941,6210.9,0.4207,0.4548,0.2824,0.455,0.3873,,0.0,0.432,HINSP-02941,0.1849,0.3765,medium
HCU-02942,C010,节流阀,HDES-00793,HMAT-00498,HMAN-00188,HASM-02942,HOPR-02942,1540.1,0.2604,0.2326,0.5194,0.3044,0.1109,,0.0,0.05,HINSP-02942,0.1059,0.2253,low
HCU-02943,C011,管路总成,HDES-01189,HMAT-00406,HMAN-01188,HASM-02943,HOPR-02943,4139.7,0.7841,0.1275,0.2606,0.193,0.5368,HPIP-00517,0.48,0.3459,HINSP-02943,0.1302,0.2841,medium
HCU-02944,C011,管路总成,HDES-00635,HMAT-00099,HMAN-00940,HASM-02944,HOPR-02944,6927.6,0.3752,0.2333,0.6639,0.3247,0.3538,HPIP-00518,0.5496,0.4366,HINSP-02944,0.1803,0.3812,medium
HCU-02945,C005,蓄能器,HDES-00228,HMAT-00421,HMAN-00447,HASM-02945,HOPR-02945,2186.7,0.5431,0.3555,0.2558,0.3164,0.3406,,0.0,0.1846,HINSP-02945,0.1714,0.2769,medium
HCU-02946,C006,冷却器,HDES-01098,HMAT-00505,HMAN-00449,HASM-02946,HOPR-02946,7450.1,0.4922,0.2413,0.3274,0.0984,0.5014,,0.0,0.0633,HINSP-02946,0.1441,0.2418,low
HCU-02947,C004,溢流阀,HDES-00142,HMAT-00450,HMAN-00171,HASM-02947,HOPR-02947,2364.5,0.1274,0.2247,0.531,0.3749,0.1673,,0.0,0.1414,HINSP-02947,0.1534,0.2711,medium
HCU-02948,C010,节流阀,HDES-01200,HMAT-00451,HMAN-01060,HASM-02948,HOPR-02948,4519.4,0.4241,0.3852,0.474,0.2879,0.2991,,0.0,0.0904,HINSP-02948,0.1783,0.2916,medium
HCU-02949,C010,节流阀,HDES-00551,HMAT-00038,HMAN-00480,HASM-02949,HOPR-02949,5007.2,0.4213,0.1288,0.3174,0.2305,0.3422,,0.0,0.4654,HINSP-02949,0.2156,0.2929,medium
HCU-02950,C003,作动筒,HDES-01091,HMAT-00031,HMAN-00604,HASM-02950,HOPR-02950,1322.4,0.4746,0.216,0.4477,0.3916,0.3199,,0.0,0.4336,HINSP-02950,0.1789,0.3434,medium
HCU-02951,C012,卸荷阀,HDES-00443,HMAT-00224,HMAN-00980,HASM-02951,HOPR-02951,2680.7,0.6941,0.2448,0.2576,0.4203,0.4658,,0.0,0.2937,HINSP-02951,0.1981,0.3248,medium
HCU-02952,C010,节流阀,HDES-00546,HMAT-00025,HMAN-00366,HASM-02952,HOPR-02952,4827.3,0.6868,0.1345,0.3806,0.1081,0.5109,,0.0,0.2389,HINSP-02952,0.1668,0.2719,medium
HCU-02953,C005,蓄能器,HDES-00538,HMAT-00295,HMAN-00290,HASM-02953,HOPR-02953,1655.2,0.4499,0.2433,0.2404,0.2939,0.2899,,0.0,0.003,HINSP-02953,0.1144,0.2033,low
HCU-02954,C010,节流阀,HDES-00841,HMAT-00184,HMAN-01194,HASM-02954,HOPR-02954,4541.4,0.1659,0.4484,0.1084,0.3787,0.2351,,0.0,0.0446,HINSP-02954,0.1566,0.2279,low
HCU-02955,C004,溢流阀,HDES-00805,HMAT-00572,HMAN-00771,HASM-02955,HOPR-02955,2468.6,0.1574,0.3447,0.3554,0.3006,0.1682,,0.0,0.0916,HINSP-02955,0.1246,0.2341,low
HCU-02956,C001,液压泵总成,HDES-00804,HMAT-00440,HMAN-00537,HASM-02956,HOPR-02956,2944.4,0.2702,0.2463,0.2592,0.2486,0.2354,,0.0,0.2576,HINSP-02956,0.1762,0.2412,low
HCU-02957,C006,冷却器,HDES-00069,HMAT-00120,HMAN-00382,HASM-02957,HOPR-02957,4325.1,0.7747,0.3474,0.3392,0.2807,0.6029,,0.0,0.2148,HINSP-02957,0.2155,0.3473,medium
HCU-02958,C003,作动筒,HDES-00951,HMAT-00141,HMAN-00196,HASM-02958,HOPR-02958,1902.2,0.6063,0.1009,0.2349,0.1532,0.4378,,0.0,0.1788,HINSP-02958,0.1426,0.2199,low
HCU-02959,C004,溢流阀,HDES-00947,HMAT-00091,HMAN-00380,HASM-02959,HOPR-02959,2812.3,0.578,0.2114,0.1645,0.4705,0.302,,0.0,0.0973,HINSP-02959,0.1335,0.236,low
HCU-02960,C001,液压泵总成,HDES-00526,HMAT-00133,HMAN-00853,HASM-02960,HOPR-02960,867.2,0.3751,0.2275,0.2918,0.3565,0.2769,,0.0,0.0,HINSP-02960,0.1566,0.2221,low
HCU-02961,C011,管路总成,HDES-00062,HMAT-00346,HMAN-00380,HASM-02961,HOPR-02961,889.1,0.1321,0.414,0.1645,0.0916,0.1701,HPIP-00519,0.3457,0.2247,HINSP-02961,0.1691,0.2045,low
HCU-02962,C011,管路总成,HDES-00847,HMAT-00155,HMAN-00737,HASM-02962,HOPR-02962,3807.7,0.1707,0.0091,0.6955,0.2401,0.2142,HPIP-00520,0.3948,0.3442,HINSP-02962,0.136,0.2872,medium
HCU-02963,C003,作动筒,HDES-00095,HMAT-00150,HMAN-00713,HASM-02963,HOPR-02963,1690.9,0.1299,0.3862,0.48,0.2723,0.1274,,0.0,0.095,HINSP-02963,0.1566,0.2543,medium
HCU-02964,C003,作动筒,HDES-00378,HMAT-00032,HMAN-00267,HASM-02964,HOPR-02964,2392.7,0.3615,0.4548,0.6325,0.1238,0.2284,,0.0,0.2309,HINSP-02964,0.155,0.312,medium
HCU-02965,C006,冷却器,HDES-00404,HMAT-00016,HMAN-00558,HASM-02965,HOPR-02965,1541.9,0.4524,0.4045,0.2377,0.3472,0.2776,,0.0,0.0807,HINSP-02965,0.176,0.2559,medium
HCU-02966,C010,节流阀,HDES-00293,HMAT-00448,HMAN-01001,HASM-02966,HOPR-02966,2932.1,0.1904,0.3331,0.3351,0.2847,0.1394,,0.0,0.327,HINSP-02966,0.1656,0.267,medium
HCU-02967,C010,节流阀,HDES-01194,HMAT-00538,HMAN-00669,HASM-02967,HOPR-02967,3384.1,0.3239,0.2822,0.2038,0.2456,0.2516,,0.0,0.0565,HINSP-02967,0.1318,0.1986,low
HCU-02968,C011,管路总成,HDES-01007,HMAT-00498,HMAN-00881,HASM-02968,HOPR-02968,6493.0,0.2231,0.2326,0.1911,0.3407,0.2499,HPIP-00521,0.2856,0.2394,HINSP-02968,0.1755,0.2419,low
HCU-02969,C012,卸荷阀,HDES-00119,HMAT-00412,HMAN-00708,HASM-02969,HOPR-02969,4120.3,0.4111,0.1527,0.3464,0.3841,0.3083,,0.0,0.1148,HINSP-02969,0.1825,0.2545,medium
HCU-02970,C011,管路总成,HDES-00277,HMAT-00231,HMAN-01176,HASM-02970,HOPR-02970,2640.6,0.4177,0.3073,0.2572,0.137,0.2439,HPIP-00522,0.499,0.3931,HINSP-02970,0.1626,0.2562,medium
HCU-02971,C007,过滤器,HDES-00298,HMAT-00374,HMAN-00923,HASM-02971,HOPR-02971,2064.6,0.6686,0.2817,0.18,0.3946,0.4511,,0.0,0.3652,HINSP-02971,0.1602,0.3181,medium
HCU-02972,C011,管路总成,HDES-01065,HMAT-00176,HMAN-00837,HASM-02972,HOPR-02972,3486.4,0.0813,0.3035,0.2156,0.2216,0.2068,HPIP-00523,0.3533,0.3425,HINSP-02972,0.154,0.245,low
HCU-02973,C006,冷却器,HDES-00114,HMAT-00061,HMAN-00330,HASM-02973,HOPR-02973,1443.7,0.465,0.3823,0.2402,0.207,0.3481,,0.0,0.1447,HINSP-02973,0.1621,0.2531,medium
HCU-02974,C008,液压油箱,HDES-00827,HMAT-00552,HMAN-00081,HASM-02974,HOPR-02974,5159.0,0.4118,0.2326,0.2823,0.0411,0.4389,,0.0,0.2023,HINSP-02974,0.119,0.2323,low
HCU-02975,C009,单向阀,HDES-00658,HMAT-00030,HMAN-00417,HASM-02975,HOPR-02975,3229.7,0.4936,0.3777,0.3428,0.2264,0.3353,,0.0,0.0876,HINSP-02975,0.1531,0.2603,medium
HCU-02976,C011,管路总成,HDES-00895,HMAT-00373,HMAN-00431,HASM-02976,HOPR-02976,2965.0,0.2067,0.3994,0.1863,0.2503,0.2228,HPIP-00524,0.3828,0.3508,HINSP-02976,0.1466,0.2638,medium
HCU-02977,C011,管路总成,HDES-01014,HMAT-00503,HMAN-00716,HASM-02977,HOPR-02977,1192.6,0.3007,0.3485,0.5017,0.337,0.1712,HPIP-00525,0.5088,0.3464,HINSP-02977,0.1922,0.3211,medium
HCU-02978,C001,液压泵总成,HDES-01028,HMAT-00180,HMAN-01012,HASM-02978,HOPR-02978,3564.7,0.1307,0.1955,0.4645,0.2726,0.1332,,0.0,0.1482,HINSP-02978,0.1773,0.2341,low
HCU-02979,C006,冷却器,HDES-00002,HMAT-00008,HMAN-00622,HASM-02979,HOPR-02979,2983.3,0.2789,0.3979,0.1929,0.3421,0.2365,,0.0,0.3043,HINSP-02979,0.1248,0.2723,medium
HCU-02980,C007,过滤器,HDES-00171,HMAT-00500,HMAN-00036,HASM-02980,HOPR-02980,7477.8,0.4234,0.1386,0.2511,0.1956,0.4207,,0.0,0.1395,HINSP-02980,0.1163,0.2227,low
HCU-02981,C005,蓄能器,HDES-01112,HMAT-00506,HMAN-00664,HASM-02981,HOPR-02981,2658.9,0.2525,0.4027,0.4799,0.1108,0.2263,,0.0,0.2123,HINSP-02981,0.1599,0.2707,medium
HCU-02982,C010,节流阀,HDES-00178,HMAT-00029,HMAN-01144,HASM-02982,HOPR-02982,3468.2,0.4803,0.315,0.1807,0.1361,0.3934,,0.0,0.1487,HINSP-02982,0.1516,0.2282,low
HCU-02983,C005,蓄能器,HDES-01009,HMAT-00490,HMAN-00533,HASM-02983,HOPR-02983,3650.7,0.1534,0.4293,0.5101,0.2504,0.1703,,0.0,0.1046,HINSP-02983,0.1223,0.2694,medium
HCU-02984,C011,管路总成,HDES-00252,HMAT-00351,HMAN-01104,HASM-02984,HOPR-02984,6705.4,0.3114,0.3733,0.1699,0.3877,0.3039,HPIP-00526,0.63,0.4733,HINSP-02984,0.1262,0.3161,medium
HCU-02985,C003,作动筒,HDES-00853,HMAT-00286,HMAN-00646,HASM-02985,HOPR-02985,4587.0,0.0426,0.215,0.2825,0.145,0.1531,,0.0,0.182,HINSP-02985,0.1232,0.1868,low
HCU-02986,C009,单向阀,HDES-00769,HMAT-00092,HMAN-01072,HASM-02986,HOPR-02986,2166.8,0.1611,0.2265,0.3046,0.1884,0.0595,,0.0,0.0344,HINSP-02986,0.1318,0.1557,low
HCU-02987,C004,溢流阀,HDES-01010,HMAT-00366,HMAN-00548,HASM-02987,HOPR-02987,1679.6,0.555,0.4391,0.3545,0.3032,0.3117,,0.0,0.0608,HINSP-02987,0.1576,0.2762,medium
HCU-02988,C002,方向控制阀,HDES-00683,HMAT-00121,HMAN-00578,HASM-02988,HOPR-02988,1826.6,0.2383,0.1499,0.2888,0.1435,0.2151,,0.0,0.3406,HINSP-02988,0.1485,0.221,low
HCU-02989,C006,冷却器,HDES-00660,HMAT-00534,HMAN-01055,HASM-02989,HOPR-02989,4548.4,0.4549,0.2405,0.2664,0.3807,0.3081,,0.0,0.3344,HINSP-02989,0.1487,0.2893,medium
HCU-02990,C010,节流阀,HDES-00168,HMAT-00089,HMAN-00841,HASM-02990,HOPR-02990,1707.1,0.287,0.5625,0.3993,0.2093,0.1494,,0.0,0.1795,HINSP-02990,0.1257,0.2735,medium
HCU-02991,C009,单向阀,HDES-00907,HMAT-00533,HMAN-00359,HASM-02991,HOPR-02991,1522.7,0.5244,0.3731,0.2687,0.2351,0.3188,,0.0,0.1303,HINSP-02991,0.1271,0.2492,low
HCU-02992,C006,冷却器,HDES-00810,HMAT-00435,HMAN-00888,HASM-02992,HOPR-02992,2216.1,0.8423,0.2465,0.2679,0.3182,0.5028,,0.0,0.0693,HINSP-02992,0.1671,0.2732,medium
HCU-02993,C004,溢流阀,HDES-00451,HMAT-00442,HMAN-00209,HASM-02993,HOPR-02993,3028.0,0.272,0.0901,0.4526,0.4182,0.1639,,0.0,0.3117,HINSP-02993,0.1651,0.274,medium
HCU-02994,C007,过滤器,HDES-01087,HMAT-00155,HMAN-00646,HASM-02994,HOPR-02994,4411.8,0.4379,0.0091,0.2825,0.3617,0.3736,,0.0,0.1259,HINSP-02994,0.1096,0.2232,low
HCU-02995,C004,溢流阀,HDES-00184,HMAT-00003,HMAN-01143,HASM-02995,HOPR-02995,3151.5,0.4494,0.5575,0.465,0.2822,0.3574,,0.0,0.1436,HINSP-02995,0.2411,0.3447,medium
HCU-02996,C007,过滤器,HDES-01133,HMAT-00296,HMAN-00479,HASM-02996,HOPR-02996,1828.9,0.1119,0.3202,0.4081,0.1642,0.1191,,0.0,0.4077,HINSP-02996,0.1796,0.2696,medium
HCU-02997,C005,蓄能器,HDES-01061,HMAT-00400,HMAN-00364,HASM-02997,HOPR-02997,2689.6,0.1491,0.3161,0.2324,0.4529,0.1172,,0.0,0.2322,HINSP-02997,0.1532,0.2515,medium
HCU-02998,C011,管路总成,HDES-00757,HMAT-00357,HMAN-01060,HASM-02998,HOPR-02998,6136.4,0.3786,0.421,0.474,0.2411,0.3578,HPIP-00527,0.2076,0.1915,HINSP-02998,0.1709,0.3185,medium
HCU-02999,C010,节流阀,HDES-00655,HMAT-00342,HMAN-01083,HASM-02999,HOPR-02999,1909.0,0.5804,0.3116,0.2988,0.2884,0.3918,,0.0,0.1415,HINSP-02999,0.2029,0.2788,medium
HCU-03000,C001,液压泵总成,HDES-01067,HMAT-00159,HMAN-00722,HASM-03000,HOPR-03000,2327.0,0.1588,0.3668,0.1937,0.4913,0.079,,0.0,0.2916,HINSP-03000,0.1729,0.2644,medium
HCU-03001,C011,管路总成,HDES-00493,HMAT-00274,HMAN-00099,HASM-03001,HOPR-03001,1981.7,0.4905,0.424,0.349,0.2119,0.2936,HPIP-00528,0.5974,0.4232,HINSP-03001,0.1474,0.3178,medium
HCU-03002,C011,管路总成,HDES-00387,HMAT-00002,HMAN-00573,HASM-03002,HOPR-03002,5525.6,0.4404,0.352,0.1339,0.2403,0.4514,HPIP-00529,0.407,0.3987,HINSP-03002,0.1797,0.3031,medium
HCU-03003,C012,卸荷阀,HDES-00257,HMAT-00451,HMAN-00748,HASM-03003,HOPR-03003,3214.1,0.39,0.3852,0.3055,0.0698,0.3048,,0.0,0.0677,HINSP-03003,0.1433,0.2174,low
HCU-03004,C011,管路总成,HDES-00629,HMAT-00395,HMAN-00384,HASM-03004,HOPR-03004,5297.8,0.5478,0.3243,0.3003,0.4293,0.4333,HPIP-00530,0.5342,0.3847,HINSP-03004,0.2409,0.3613,medium
HCU-03005,C003,作动筒,HDES-00402,HMAT-00324,HMAN-00772,HASM-03005,HOPR-03005,5269.1,0.2476,0.2976,0.3433,0.2946,0.2639,,0.0,0.0995,HINSP-03005,0.2125,0.2536,medium
HCU-03006,C011,管路总成,HDES-00133,HMAT-00518,HMAN-00736,HASM-03006,HOPR-03006,4539.7,0.2555,0.2787,0.2908,0.0613,0.2768,HPIP-00531,0.464,0.3241,HINSP-03006,0.1143,0.2336,low
HCU-03007,C012,卸荷阀,HDES-01166,HMAT-00487,HMAN-00905,HASM-03007,HOPR-03007,2298.0,0.4917,0.1735,0.2904,0.2036,0.3124,,0.0,0.3508,HINSP-03007,0.1748,0.2595,medium
HCU-03008,C008,液压油箱,HDES-00575,HMAT-00177,HMAN-00745,HASM-03008,HOPR-03008,1717.1,0.3394,0.2043,0.3397,0.3116,0.2747,,0.0,0.3878,HINSP-03008,0.1666,0.2899,medium
HCU-03009,C008,液压油箱,HDES-00794,HMAT-00307,HMAN-00004,HASM-03009,HOPR-03009,2589.0,0.2871,0.3308,0.299,0.3342,0.208,,0.0,0.2383,HINSP-03009,0.1485,0.2644,medium
HCU-03010,C009,单向阀,HDES-00028,HMAT-00237,HMAN-00563,HASM-03010,HOPR-03010,3977.6,0.2199,0.2626,0.2758,0.0,0.2683,,0.0,0.3613,HINSP-03010,0.163,0.2283,low
HCU-03011,C011,管路总成,HDES-00682,HMAT-00589,HMAN-00899,HASM-03011,HOPR-03011,5084.7,0.4627,0.285,0.1411,0.4358,0.4213,HPIP-00532,0.5384,0.4624,HINSP-03011,0.1679,0.331,medium
HCU-03012,C005,蓄能器,HDES-00710,HMAT-00191,HMAN-01097,HASM-03012,HOPR-03012,3063.4,0.2396,0.3196,0.197,0.1567,0.2479,,0.0,0.2343,HINSP-03012,0.1373,0.2201,low
HCU-03013,C003,作动筒,HDES-01155,HMAT-00210,HMAN-00847,HASM-03013,HOPR-03013,4503.4,0.619,0.3923,0.5155,0.1774,0.4621,,0.0,0.0238,HINSP-03013,0.1719,0.3013,medium
HCU-03014,C012,卸荷阀,HDES-01187,HMAT-00175,HMAN-01012,HASM-03014,HOPR-03014,1438.9,0.5127,0.3195,0.4645,0.1606,0.2204,,0.0,0.291,HINSP-03014,0.1527,0.2753,medium
HCU-03015,C008,液压油箱,HDES-00612,HMAT-00428,HMAN-00656,HASM-03015,HOPR-03015,1825.4,0.0706,0.2775,0.2833,0.306,0.0629,,0.0,0.2168,HINSP-03015,0.1877,0.2197,low
HCU-03016,C008,液压油箱,HDES-00484,HMAT-00592,HMAN-00211,HASM-03016,HOPR-03016,5063.1,0.6569,0.3168,0.2734,0.1466,0.5395,,0.0,0.2517,HINSP-03016,0.1323,0.2926,medium
HCU-03017,C002,方向控制阀,HDES-00633,HMAT-00201,HMAN-01035,HASM-03017,HOPR-03017,3428.5,0.2455,0.3227,0.4054,0.051,0.2737,,0.0,0.2185,HINSP-03017,0.1435,0.2431,low
HCU-03018,C002,方向控制阀,HDES-00091,HMAT-00464,HMAN-00263,HASM-03018,HOPR-03018,5099.3,0.2111,0.4822,0.2485,0.3939,0.2982,,0.0,0.454,HINSP-03018,0.1952,0.3517,medium
HCU-03019,C011,管路总成,HDES-01071,HMAT-00584,HMAN-00138,HASM-03019,HOPR-03019,3050.0,0.6864,0.1421,0.4095,0.3433,0.4304,HPIP-00533,0.4129,0.291,HINSP-03019,0.1319,0.3078,medium
HCU-03020,C004,溢流阀,HDES-00007,HMAT-00012,HMAN-01096,HASM-03020,HOPR-03020,4799.5,0.3959,0.1139,0.361,0.1407,0.3485,,0.0,0.0423,HINSP-03020,0.1814,0.2044,low
HCU-03021,C011,管路总成,HDES-00480,HMAT-00331,HMAN-00799,HASM-03021,HOPR-03021,704.7,0.6964,0.2567,0.3427,0.3585,0.3845,HPIP-00534,0.3271,0.3604,HINSP-03021,0.1619,0.3233,medium
HCU-03022,C004,溢流阀,HDES-00718,HMAT-00138,HMAN-00145,HASM-03022,HOPR-03022,4831.3,0.2635,0.3946,0.2223,0.1598,0.2967,,0.0,0.0967,HINSP-03022,0.1071,0.2188,low
HCU-03023,C011,管路总成,HDES-00004,HMAT-00024,HMAN-00208,HASM-03023,HOPR-03023,4037.2,0.6604,0.2336,0.3695,0.0,0.4901,HPIP-00535,0.4728,0.3728,HINSP-03023,0.141,0.2845,medium
HCU-03024,C009,单向阀,HDES-00225,HMAT-00485,HMAN-01049,HASM-03024,HOPR-03024,5075.3,0.6481,0.2984,0.2751,0.1737,0.4911,,0.0,0.1771,HINSP-03024,0.1694,0.2755,medium
HCU-03025,C008,液压油箱,HDES-00856,HMAT-00268,HMAN-00956,HASM-03025,HOPR-03025,1238.9,0.4982,0.2366,0.2331,0.4382,0.2826,,0.0,0.0765,HINSP-03025,0.1167,0.2374,low
HCU-03026,C006,冷却器,HDES-00706,HMAT-00271,HMAN-01200,HASM-03026,HOPR-03026,6402.3,0.3132,0.3254,0.3209,0.1662,0.3916,,0.0,0.307,HINSP-03026,0.1273,0.2857,medium
HCU-03027,C008,液压油箱,HDES-00856,HMAT-00441,HMAN-01085,HASM-03027,HOPR-03027,1331.8,0.4971,0.4148,0.4361,0.2423,0.3373,,0.0,0.0765,HINSP-03027,0.1418,0.2829,medium
HCU-03028,C002,方向控制阀,HDES-00775,HMAT-00582,HMAN-00517,HASM-03028,HOPR-03028,4624.0,0.2837,0.2973,0.1446,0.2659,0.2739,,0.0,0.063,HINSP-03028,0.1392,0.2002,low
HCU-03029,C003,作动筒,HDES-00653,HMAT-00339,HMAN-01180,HASM-03029,HOPR-03029,4393.2,0.4159,0.2347,0.1721,0.3511,0.3319,,0.0,0.0809,HINSP-03029,0.1439,0.225,low
HCU-03030,C001,液压泵总成,HDES-00650,HMAT-00225,HMAN-00644,HASM-03030,HOPR-03030,2538.9,0.5484,0.5291,0.4571,0.274,0.3302,,0.0,0.4225,HINSP-03030,0.2422,0.3822,medium
HCU-03031,C012,卸荷阀,HDES-00486,HMAT-00201,HMAN-00831,HASM-03031,HOPR-03031,4396.9,0.6046,0.3227,0.1741,0.1443,0.4287,,0.0,0.2756,HINSP-03031,0.1414,0.2584,medium
HCU-03032,C005,蓄能器,HDES-00944,HMAT-00586,HMAN-00134,HASM-03032,HOPR-03032,1712.2,0.1134,0.2134,0.2566,0.1551,0.1225,,0.0,0.3114,HINSP-03032,0.1502,0.2038,low
HCU-03033,C012,卸荷阀,HDES-00964,HMAT-00005,HMAN-00549,HASM-03033,HOPR-03033,4751.9,0.4805,0.3849,0.3529,0.1784,0.4487,,0.0,0.3304,HINSP-03033,0.2262,0.3295,medium
HCU-03034,C010,节流阀,HDES-01127,HMAT-00540,HMAN-00609,HASM-03034,HOPR-03034,2455.8,0.3927,0.2197,0.3997,0.2521,0.2312,,0.0,0.139,HINSP-03034,0.1755,0.2405,low
HCU-03035,C012,卸荷阀,HDES-00506,HMAT-00051,HMAN-00267,HASM-03035,HOPR-03035,3282.3,0.3458,0.1681,0.6325,0.4051,0.2846,,0.0,0.4241,HINSP-03035,0.2289,0.3681,medium
HCU-03036,C003,作动筒,HDES-00625,HMAT-00399,HMAN-01126,HASM-03036,HOPR-03036,2149.9,0.495,0.3814,0.2245,0.186,0.2693,,0.0,0.2217,HINSP-03036,0.1357,0.2417,low
HCU-03037,C004,溢流阀,HDES-00597,HMAT-00154,HMAN-00508,HASM-03037,HOPR-03037,2451.0,0.2767,0.4437,0.3276,0.209,0.2253,,0.0,0.0185,HINSP-03037,0.1453,0.2299,low
HCU-03038,C004,溢流阀,HDES-01049,HMAT-00368,HMAN-00507,HASM-03038,HOPR-03038,3169.0,0.598,0.2305,0.3714,0.219,0.3923,,0.0,0.1582,HINSP-03038,0.1519,0.2646,medium
HCU-03039,C010,节流阀,HDES-00345,HMAT-00450,HMAN-01079,HASM-03039,HOPR-03039,2625.8,0.4407,0.2247,0.08,0.3091,0.3149,,0.0,0.0747,HINSP-03039,0.1237,0.1929,low
HCU-03040,C004,溢流阀,HDES-01032,HMAT-00147,HMAN-00306,HASM-03040,HOPR-03040,3680.6,0.7143,0.4557,0.3411,0.3445,0.5049,,0.0,0.086,HINSP-03040,0.2,0.3313,medium
HCU-03041,C002,方向控制阀,HDES-00236,HMAT-00090,HMAN-00801,HASM-03041,HOPR-03041,2756.5,0.2491,0.2108,0.1627,0.1605,0.2403,,0.0,0.405,HINSP-03041,0.103,0.2226,low
HCU-03042,C005,蓄能器,HDES-00764,HMAT-00179,HMAN-01056,HASM-03042,HOPR-03042,2281.5,0.2889,0.488,0.2461,0.1236,0.1814,,0.0,0.3654,HINSP-03042,0.1568,0.2627,medium
HCU-03043,C010,节流阀,HDES-00027,HMAT-00025,HMAN-00820,HASM-03043,HOPR-03043,2772.5,0.4877,0.1345,0.3929,0.1698,0.4121,,0.0,0.1049,HINSP-03043,0.1506,0.239,low
HCU-03044,C002,方向控制阀,HDES-00449,HMAT-00102,HMAN-00101,HASM-03044,HOPR-03044,2612.6,0.5913,0.2849,0.1598,0.2018,0.3676,,0.0,0.405,HINSP-03044,0.1947,0.2765,medium
HCU-03045,C011,管路总成,HDES-00851,HMAT-00378,HMAN-00638,HASM-03045,HOPR-03045,2650.8,0.3745,0.4524,0.1837,0.3447,0.251,HPIP-00536,0.363,0.3318,HINSP-03045,0.1517,0.2907,medium
HCU-03046,C009,单向阀,HDES-00477,HMAT-00490,HMAN-00595,HASM-03046,HOPR-03046,2556.6,0.3135,0.4293,0.1942,0.1973,0.2469,,0.0,0.1995,HINSP-03046,0.1726,0.2415,low
HCU-03047,C004,溢流阀,HDES-00308,HMAT-00521,HMAN-00918,HASM-03047,HOPR-03047,1589.1,0.4384,0.5256,0.2509,0.1754,0.2608,,0.0,0.1654,HINSP-03047,0.1648,0.2591,medium
HCU-03048,C007,过滤器,HDES-00332,HMAT-00198,HMAN-00746,HASM-03048,HOPR-03048,1838.0,0.0787,0.3883,0.1492,0.3582,0.0405,,0.0,0.0,HINSP-03048,0.1124,0.1703,low
HCU-03049,C011,管路总成,HDES-00965,HMAT-00512,HMAN-00534,HASM-03049,HOPR-03049,5631.3,0.4312,0.1155,0.6025,0.1849,0.4618,HPIP-00537,0.2548,0.1846,HINSP-03049,0.1925,0.3051,medium
HCU-03050,C001,液压泵总成,HDES-00147,HMAT-00589,HMAN-00009,HASM-03050,HOPR-03050,6166.5,0.2663,0.285,0.2156,0.3236,0.31,,0.0,0.2097,HINSP-03050,0.1813,0.2591,medium
HCU-03051,C006,冷却器,HDES-00216,HMAT-00246,HMAN-01170,HASM-03051,HOPR-03051,4082.1,0.4626,0.3215,0.4078,0.4033,0.3716,,0.0,0.0,HINSP-03051,0.1675,0.2862,medium
HCU-03052,C011,管路总成,HDES-00137,HMAT-00546,HMAN-00811,HASM-03052,HOPR-03052,2410.3,0.2186,0.3339,0.0561,0.3421,0.2099,HPIP-00538,0.3184,0.2618,HINSP-03052,0.0848,0.2201,low
HCU-03053,C012,卸荷阀,HDES-00409,HMAT-00224,HMAN-00520,HASM-03053,HOPR-03053,7060.9,0.3813,0.2448,0.2174,0.2926,0.4613,,0.0,0.3139,HINSP-03053,0.1409,0.2923,medium
HCU-03054,C003,作动筒,HDES-01140,HMAT-00453,HMAN-01073,HASM-03054,HOPR-03054,3303.1,0.3374,0.3077,0.3799,0.2263,0.2926,,0.0,0.2027,HINSP-03054,0.152,0.2678,medium
HCU-03055,C011,管路总成,HDES-00413,HMAT-00447,HMAN-00584,HASM-03055,HOPR-03055,2621.5,0.1695,0.3342,0.1937,0.0776,0.205,HPIP-00539,0.3485,0.2706,HINSP-03055,0.1047,0.2028,low
