assembly_id,assembly_torque,seal_preload,alignment_error,operator_id,station_id,assembly_risk_score,assembly_risk_level
HASM-02896,54.48,0.646,0.1604,OP-H-155,ST-H-39,0.417,medium
HASM-02897,29.438,1.08,0.0639,OP-H-135,ST-H-19,0.1795,low
HASM-02898,39.194,1.413,0.068,OP-H-075,ST-H-01,0.2787,medium
HASM-02899,35.691,1.37,0.1045,OP-H-088,ST-H-15,0.3174,medium
HASM-02900,44.73,0.895,0.0296,OP-H-094,ST-H-20,0.1112,low
HASM-02901,41.872,0.845,0.0883,OP-H-027,ST-H-23,0.2314,low
HASM-02902,47.777,1.049,0.0531,OP-H-065,ST-H-22,0.1212,low
HASM-02903,47.605,0.645,0.0235,OP-H-068,ST-H-25,0.1331,low
HASM-02904,42.71,0.674,0.1843,OP-H-019,ST-H-21,0.4038,medium
HASM-02905,60.61,0.757,0.0935,OP-H-090,ST-H-13,0.3739,medium
HASM-02906,44.186,1.254,0.0635,OP-H-174,ST-H-33,0.2371,low
HASM-02907,29.913,0.802,0.0165,OP-H-013,ST-H-37,0.191,low
HASM-02908,33.125,1.163,0.022,OP-H-142,ST-H-32,0.1293,low
HASM-02909,35.455,1.124,0.0938,OP-H-065,ST-H-34,0.1407,low
HASM-02910,30.836,1.26,0.0182,OP-H-071,ST-H-18,0.2772,medium
HASM-02911,42.454,0.961,0.0144,OP-H-135,ST-H-40,0.0923,low
HASM-02912,55.734,1.089,0.151,OP-H-060,ST-H-06,0.4024,medium
HASM-02913,49.122,0.723,0.0216,OP-H-018,ST-H-32,0.2067,low
HASM-02914,30.032,1.024,0.031,OP-H-102,ST-H-36,0.1744,low
HASM-02915,42.333,1.151,0.0296,OP-H-121,ST-H-35,0.1153,low
HASM-02916,32.954,1.9,0.0316,OP-H-026,ST-H-18,0.5181,high
HASM-02917,28.586,1.546,0.019,OP-H-119,ST-H-10,0.3635,medium
HASM-02918,44.729,0.896,0.0635,OP-H-116,ST-H-03,0.1411,low
HASM-02919,27.314,1.14,0.0372,OP-H-086,ST-H-38,0.2503,medium
HASM-02920,38.879,1.159,0.0576,OP-H-062,ST-H-40,0.1178,low
HASM-02921,46.61,0.559,0.0366,OP-H-077,ST-H-38,0.3,medium
HASM-02922,42.634,1.325,0.0579,OP-H-103,ST-H-11,0.2293,low
HASM-02923,41.442,0.442,0.1084,OP-H-124,ST-H-16,0.357,medium
HASM-02924,48.883,1.065,0.0751,OP-H-061,ST-H-12,0.1803,low
HASM-02925,52.974,1.201,0.1163,OP-H-007,ST-H-39,0.2853,medium
HASM-02926,36.713,0.772,0.1034,OP-H-118,ST-H-35,0.3511,medium
HASM-02927,69.887,0.454,0.0635,OP-H-127,ST-H-14,0.4906,medium
HASM-02928,49.291,0.873,0.1476,OP-H-035,ST-H-30,0.3032,medium
HASM-02929,44.251,1.347,0.0749,OP-H-180,ST-H-37,0.262,medium
HASM-02930,50.398,1.137,0.0708,OP-H-034,ST-H-10,0.1949,low
HASM-02931,49.388,0.924,0.0637,OP-H-064,ST-H-30,0.1918,low
HASM-02932,21.819,0.84,0.0748,OP-H-115,ST-H-09,0.3672,medium
HASM-02933,30.134,1.326,0.1067,OP-H-041,ST-H-06,0.367,medium
HASM-02934,47.892,1.169,0.0194,OP-H-001,ST-H-31,0.1314,low
HASM-02935,36.0,1.21,0.0851,OP-H-093,ST-H-28,0.239,low
HASM-02936,39.427,0.795,0.09,OP-H-158,ST-H-13,0.2639,medium
HASM-02937,39.472,1.159,0.0161,OP-H-074,ST-H-19,0.0595,low
HASM-02938,40.069,0.845,0.1603,OP-H-057,ST-H-27,0.328,medium
HASM-02939,40.468,1.063,0.0516,OP-H-155,ST-H-15,0.0311,low
HASM-02940,36.286,0.957,0.018,OP-H-065,ST-H-13,0.104,low
HASM-02941,35.026,0.29,0.0808,OP-H-023,ST-H-33,0.455,medium
HASM-02942,53.684,0.71,0.069,OP-H-065,ST-H-04,0.3044,medium
HASM-02943,38.709,0.695,0.0506,OP-H-004,ST-H-03,0.193,low
HASM-02944,59.618,0.916,0.0633,OP-H-170,ST-H-14,0.3247,medium
HASM-02945,44.137,1.203,0.1444,OP-H-015,ST-H-13,0.3164,medium
HASM-02946,44.188,1.118,0.0995,OP-H-010,ST-H-07,0.0984,low
HASM-02947,60.757,0.849,0.1024,OP-H-138,ST-H-24,0.3749,medium
HASM-02948,61.552,0.825,0.0228,OP-H-062,ST-H-38,0.2879,medium
HASM-02949,32.893,1.088,0.102,OP-H-025,ST-H-13,0.2305,low
HASM-02950,33.289,1.214,0.1598,OP-H-012,ST-H-30,0.3916,medium
HASM-02951,28.266,1.393,0.0994,OP-H-127,ST-H-40,0.4203,medium
HASM-02952,42.713,1.051,0.0204,OP-H-081,ST-H-05,0.1081,low
HASM-02953,39.518,1.439,0.038,OP-H-108,ST-H-32,0.2939,medium
HASM-02954,36.351,1.348,0.0847,OP-H-082,ST-H-14,0.3787,medium
HASM-02955,41.28,0.809,0.1613,OP-H-055,ST-H-22,0.3006,medium
HASM-02956,39.632,0.804,0.0493,OP-H-141,ST-H-02,0.2486,low
HASM-02957,50.632,1.335,0.0406,OP-H-120,ST-H-40,0.2807,medium
HASM-02958,43.09,1.137,0.0869,OP-H-149,ST-H-22,0.1532,low
HASM-02959,51.754,1.367,0.1616,OP-H-002,ST-H-29,0.4705,medium
HASM-02960,45.755,0.487,0.1089,OP-H-081,ST-H-12,0.3565,medium
HASM-02961,25.964,0.994,0.0266,OP-H-016,ST-H-33,0.0916,low
HASM-02962,33.737,1.143,0.0951,OP-H-121,ST-H-08,0.2401,low
HASM-02963,33.097,1.057,0.0684,OP-H-036,ST-H-34,0.2723,medium
HASM-02964,48.75,1.094,0.0639,OP-H-159,ST-H-26,0.1238,low
HASM-02965,55.067,1.339,0.0619,OP-H-112,ST-H-16,0.3472,medium
HASM-02966,53.849,1.066,0.1012,OP-H-114,ST-H-23,0.2847,medium
HASM-02967,37.854,0.634,0.0434,OP-H-149,ST-H-03,0.2456,low
HASM-02968,30.393,0.853,0.0941,OP-H-164,ST-H-17,0.3407,medium
HASM-02969,31.502,0.552,0.0595,OP-H-051,ST-H-06,0.3841,medium
HASM-02970,39.19,0.834,0.048,OP-H-107,ST-H-18,0.137,low
HASM-02971,22.438,1.36,0.0391,OP-H-011,ST-H-04,0.3946,medium
HASM-02972,35.133,1.351,0.0471,OP-H-093,ST-H-37,0.2216,low
HASM-02973,49.948,0.756,0.0352,OP-H-110,ST-H-32,0.207,low
HASM-02974,44.527,0.995,0.0867,OP-H-101,ST-H-12,0.0411,low
HASM-02975,57.58,1.043,0.0656,OP-H-016,ST-H-27,0.2264,low
HASM-02976,52.057,1.39,0.0539,OP-H-045,ST-H-29,0.2503,medium
HASM-02977,57.631,1.25,0.073,OP-H-100,ST-H-04,0.337,medium
HASM-02978,43.028,1.274,0.0407,OP-H-113,ST-H-01,0.2726,medium
HASM-02979,56.927,0.54,0.0703,OP-H-140,ST-H-07,0.3421,medium
HASM-02980,32.026,0.977,0.0281,OP-H-097,ST-H-33,0.1956,low
HASM-02981,53.065,0.937,0.0144,OP-H-037,ST-H-14,0.1108,low
HASM-02982,42.649,0.832,0.0232,OP-H-008,ST-H-26,0.1361,low
HASM-02983,44.595,1.443,0.0309,OP-H-149,ST-H-11,0.2504,medium
HASM-02984,22.617,0.789,0.0816,OP-H-150,ST-H-33,0.3877,medium
HASM-02985,38.091,1.207,0.0205,OP-H-091,ST-H-08,0.145,low
HASM-02986,42.405,0.696,0.0291,OP-H-127,ST-H-21,0.1884,low
HASM-02987,44.44,1.509,0.083,OP-H-036,ST-H-22,0.3032,medium
HASM-02988,45.12,1.1,0.052,OP-H-065,ST-H-20,0.1435,low
HASM-02989,34.932,0.449,0.0279,OP-H-008,ST-H-19,0.3807,medium
HASM-02990,54.296,0.985,0.0677,OP-H-064,ST-H-12,0.2093,low
HASM-02991,55.954,0.86,0.0246,OP-H-048,ST-H-35,0.2351,low
HASM-02992,36.405,1.246,0.1278,OP-H-131,ST-H-14,0.3182,medium
HASM-02993,44.508,0.621,0.1695,OP-H-077,ST-H-08,0.4182,medium
HASM-02994,47.557,1.552,0.0418,OP-H-007,ST-H-01,0.3617,medium
HASM-02995,43.813,1.461,0.0479,OP-H-001,ST-H-22,0.2822,medium
HASM-02996,48.327,1.067,0.0525,OP-H-065,ST-H-36,0.1642,low
HASM-02997,44.036,1.668,0.0474,OP-H-106,ST-H-13,0.4529,medium
HASM-02998,48.003,1.312,0.0504,OP-H-105,ST-H-26,0.2411,low
HASM-02999,40.008,1.412,0.0334,OP-H-019,ST-H-22,0.2884,medium
HASM-03000,30.695,1.549,0.0989,OP-H-133,ST-H-09,0.4913,medium
HASM-03001,54.047,0.879,0.0232,OP-H-138,ST-H-02,0.2119,low
HASM-03002,34.482,1.084,0.1213,OP-H-145,ST-H-03,0.2403,low
HASM-03003,45.336,1.133,0.0616,OP-H-032,ST-H-05,0.0698,low
HASM-03004,58.182,0.316,0.0352,OP-H-100,ST-H-08,0.4293,medium
HASM-03005,42.284,0.769,0.1271,OP-H-093,ST-H-39,0.2946,medium
HASM-03006,39.757,0.997,0.013,OP-H-073,ST-H-24,0.0613,low
HASM-03007,28.826,1.133,0.0518,OP-H-120,ST-H-05,0.2036,low
HASM-03008,31.43,1.168,0.1152,OP-H-132,ST-H-34,0.3116,medium
HASM-03009,66.31,1.04,0.0242,OP-H-148,ST-H-22,0.3342,medium
HASM-03010,42.535,0.964,0.0235,OP-H-143,ST-H-29,0.0,low
HASM-03011,51.4,0.435,0.0522,OP-H-042,ST-H-30,0.4358,medium
HASM-03012,36.932,1.261,0.0189,OP-H-033,ST-H-06,0.1567,low
HASM-03013,54.831,1.124,0.029,OP-H-173,ST-H-34,0.1774,low
HASM-03014,41.443,1.21,0.0206,OP-H-019,ST-H-03,0.1606,low
HASM-03015,34.173,0.564,0.0287,OP-H-047,ST-H-38,0.306,medium
HASM-03016,41.626,0.914,0.067,OP-H-067,ST-H-08,0.1466,low
HASM-03017,32.152,1.009,0.009,OP-H-110,ST-H-23,0.051,low
HASM-03018,50.846,1.781,0.0578,OP-H-007,ST-H-26,0.3939,medium
HASM-03019,31.673,1.461,0.0125,OP-H-055,ST-H-37,0.3433,medium
HASM-03020,41.546,0.965,0.0858,OP-H-029,ST-H-32,0.1407,low
HASM-03021,49.707,0.356,0.007,OP-H-177,ST-H-31,0.3585,medium
HASM-03022,38.272,1.042,0.067,OP-H-072,ST-H-04,0.1598,low
HASM-03023,46.099,0.983,0.0358,OP-H-102,ST-H-30,0.0,low
HASM-03024,37.743,1.329,0.0418,OP-H-050,ST-H-31,0.1737,low
HASM-03025,25.21,1.163,0.0967,OP-H-041,ST-H-21,0.4382,medium
HASM-03026,42.21,1.195,0.0251,OP-H-044,ST-H-08,0.1662,low
HASM-03027,39.09,1.209,0.0699,OP-H-154,ST-H-18,0.2423,low
HASM-03028,42.228,1.415,0.0331,OP-H-103,ST-H-04,0.2659,medium
HASM-03029,27.936,0.847,0.1361,OP-H-034,ST-H-06,0.3511,medium
HASM-03030,38.543,1.273,0.1201,OP-H-168,ST-H-19,0.274,medium
HASM-03031,42.359,0.98,0.1118,OP-H-103,ST-H-01,0.1443,low
HASM-03032,41.191,1.12,0.0598,OP-H-082,ST-H-28,0.1551,low
HASM-03033,42.307,1.267,0.0579,OP-H-048,ST-H-35,0.1784,low
HASM-03034,43.928,0.686,0.0949,OP-H-118,ST-H-19,0.2521,medium
HASM-03035,27.405,1.31,0.0732,OP-H-037,ST-H-03,0.4051,medium
HASM-03036,45.566,1.276,0.0312,OP-H-103,ST-H-35,0.186,low
HASM-03037,44.476,1.366,0.0371,OP-H-088,ST-H-30,0.209,low
HASM-03038,51.318,0.892,0.0659,OP-H-004,ST-H-18,0.219,low
HASM-03039,16.391,0.996,0.0891,OP-H-111,ST-H-09,0.3091,medium
HASM-03040,45.634,1.252,0.1561,OP-H-160,ST-H-18,0.3445,medium
HASM-03041,53.945,1.158,0.0396,OP-H-030,ST-H-05,0.1605,low
HASM-03042,36.665,1.079,0.0952,OP-H-072,ST-H-31,0.1236,low
HASM-03043,34.993,1.178,0.0526,OP-H-043,ST-H-26,0.1698,low
HASM-03044,57.074,1.21,0.0659,OP-H-019,ST-H-25,0.2018,low
HASM-03045,49.09,1.191,0.1321,OP-H-096,ST-H-16,0.3447,medium
HASM-03046,58.572,0.897,0.0224,OP-H-134,ST-H-13,0.1973,low
HASM-03047,40.931,0.762,0.0385,OP-H-076,ST-H-25,0.1754,low
HASM-03048,33.394,1.312,0.1022,OP-H-128,ST-H-09,0.3582,medium
HASM-03049,40.623,1.274,0.0438,OP-H-022,ST-H-15,0.1849,low
HASM-03050,51.424,1.396,0.0355,OP-H-107,ST-H-29,0.3236,medium
HASM-03051,36.574,1.171,0.203,OP-H-061,ST-H-05,0.4033,medium
HASM-03052,49.252,1.34,0.0536,OP-H-021,ST-H-35,0.3421,medium
HASM-03053,53.954,0.606,0.0137,OP-H-118,ST-H-16,0.2926,medium
HASM-03054,49.664,1.024,0.0516,OP-H-151,ST-H-06,0.2263,low
HASM-03055,44.542,1.144,0.0073,OP-H-100,ST-H-33,0.0776,low
HASM-03056,35.425,0.661,0.0522,OP-H-147,ST-H-28,0.2536,medium
HASM-03057,53.771,0.61,0.0763,OP-H-022,ST-H-04,0.3815,medium
HASM-03058,34.801,1.38,0.0356,OP-H-089,ST-H-11,0.2643,medium
HASM-03059,36.302,0.831,0.0205,OP-H-034,ST-H-24,0.118,low
HASM-03060,35.301,1.172,0.0448,OP-H-054,ST-H-17,0.1643,low
HASM-03061,46.639,0.932,0.0162,OP-H-034,ST-H-19,0.1025,low
HASM-03062,44.725,0.712,0.0608,OP-H-072,ST-H-36,0.1735,low
HASM-03063,44.395,0.437,0.1175,OP-H-045,ST-H-24,0.4326,medium
HASM-03064,35.834,0.88,0.28,OP-H-087,ST-H-20,0.4468,medium
HASM-03065,55.792,1.085,0.0498,OP-H-120,ST-H-01,0.2392,low
HASM-03066,46.489,1.295,0.1133,OP-H-122,ST-H-40,0.2725,medium
HASM-03067,55.047,0.847,0.0765,OP-H-157,ST-H-24,0.2508,medium
HASM-03068,41.826,1.121,0.0392,OP-H-137,ST-H-35,0.1162,low
HASM-03069,31.349,1.118,0.0203,OP-H-055,ST-H-01,0.2051,low
HASM-03070,43.369,0.462,0.042,OP-H-013,ST-H-34,0.3007,medium
HASM-03071,54.522,1.251,0.0418,OP-H-092,ST-H-06,0.2468,low
HASM-03072,47.391,0.957,0.0452,OP-H-006,ST-H-09,0.1437,low
HASM-03073,37.194,0.988,0.1211,OP-H-045,ST-H-28,0.1991,low
HASM-03074,49.931,0.943,0.0516,OP-H-122,ST-H-19,0.1675,low
HASM-03075,48.428,0.902,0.0181,OP-H-030,ST-H-31,0.1394,low
HASM-03076,45.724,0.596,0.0685,OP-H-096,ST-H-36,0.2197,low
HASM-03077,41.739,0.676,0.0113,OP-H-094,ST-H-32,0.1385,low
HASM-03078,38.441,0.621,0.0839,OP-H-045,ST-H-34,0.2639,medium
HASM-03079,33.122,0.971,0.065,OP-H-003,ST-H-26,0.1889,low
HASM-03080,26.778,0.892,0.0808,OP-H-115,ST-H-20,0.2521,medium
HASM-03081,34.327,1.008,0.131,OP-H-106,ST-H-06,0.2796,medium
HASM-03082,31.629,0.823,0.0713,OP-H-051,ST-H-26,0.1618,low
HASM-03083,45.081,1.206,0.0643,OP-H-052,ST-H-21,0.2435,low
HASM-03084,35.415,1.27,0.0276,OP-H-124,ST-H-35,0.2026,low
HASM-03085,37.29,1.048,0.0483,OP-H-145,ST-H-12,0.1366,low
HASM-03086,42.252,0.472,0.0721,OP-H-141,ST-H-09,0.2668,medium
HASM-03087,48.194,0.25,0.0407,OP-H-081,ST-H-32,0.4275,medium
HASM-03088,46.831,1.076,0.0493,OP-H-153,ST-H-33,0.1637,low
HASM-03089,36.345,0.904,0.0789,OP-H-141,ST-H-25,0.1765,low
HASM-03090,33.779,0.99,0.088,OP-H-050,ST-H-03,0.1998,low
HASM-03091,22.918,0.693,0.0382,OP-H-131,ST-H-31,0.3641,medium
HASM-03092,50.41,1.257,0.0731,OP-H-082,ST-H-25,0.2659,medium
HASM-03093,38.461,1.365,0.0192,OP-H-028,ST-H-22,0.1633,low
HASM-03094,40.157,1.145,0.0376,OP-H-019,ST-H-19,0.115,low
HASM-03095,41.968,1.319,0.1131,OP-H-140,ST-H-01,0.1626,low
HASM-03096,34.384,0.388,0.0914,OP-H-104,ST-H-29,0.4436,medium
HASM-03097,54.001,0.25,0.0479,OP-H-008,ST-H-35,0.4599,medium
HASM-03098,45.917,1.015,0.128,OP-H-092,ST-H-01,0.1867,low
HASM-03099,49.179,1.454,0.0613,OP-H-062,ST-H-08,0.3396,medium
HASM-03100,57.453,1.048,0.0783,OP-H-123,ST-H-14,0.2457,low
HASM-03101,52.638,1.262,0.0529,OP-H-179,ST-H-27,0.1926,low
HASM-03102,53.909,1.304,0.0176,OP-H-045,ST-H-32,0.3241,medium
HASM-03103,35.572,0.923,0.0236,OP-H-003,ST-H-31,0.18,low
HASM-03104,47.048,0.377,0.0514,OP-H-136,ST-H-22,0.4515,medium
HASM-03105,48.641,0.824,0.1081,OP-H-006,ST-H-30,0.2201,low
HASM-03106,38.297,0.469,0.058,OP-H-016,ST-H-25,0.3512,medium
HASM-03107,41.326,0.942,0.0238,OP-H-133,ST-H-38,0.0127,low
HASM-03108,32.535,0.609,0.0332,OP-H-170,ST-H-25,0.2842,medium
HASM-03109,30.555,1.143,0.0177,OP-H-167,ST-H-34,0.2305,low
HASM-03110,46.907,1.001,0.1041,OP-H-180,ST-H-34,0.1695,low
HASM-03111,45.417,0.668,0.0598,OP-H-050,ST-H-40,0.2346,low
HASM-03112,51.356,1.121,0.1464,OP-H-007,ST-H-36,0.3695,medium
HASM-03113,37.658,0.934,0.0198,OP-H-129,ST-H-12,0.1186,low
HASM-03114,35.235,1.135,0.0333,OP-H-174,ST-H-36,0.1274,low
HASM-03115,32.665,0.918,0.0067,OP-H-171,ST-H-18,0.1788,low
HASM-03116,46.072,0.619,0.0415,OP-H-077,ST-H-23,0.2702,medium
HASM-03117,35.595,1.045,0.0118,OP-H-159,ST-H-32,0.0288,low
HASM-03118,47.284,0.592,0.0674,OP-H-069,ST-H-23,0.3189,medium
HASM-03119,38.837,1.007,0.1271,OP-H-008,ST-H-19,0.2133,low
HASM-03120,55.672,0.965,0.1267,OP-H-065,ST-H-12,0.2788,medium
HASM-03121,45.362,0.751,0.0836,OP-H-009,ST-H-15,0.1971,low
HASM-03122,51.53,1.221,0.0621,OP-H-097,ST-H-01,0.2373,low
HASM-03123,48.926,1.035,0.0235,OP-H-114,ST-H-30,0.1098,low
HASM-03124,42.03,1.12,0.036,OP-H-057,ST-H-03,0.0235,low
HASM-03125,30.348,0.781,0.0425,OP-H-001,ST-H-35,0.2258,low
HASM-03126,57.12,1.04,0.0521,OP-H-145,ST-H-10,0.216,low
HASM-03127,48.829,0.804,0.0096,OP-H-115,ST-H-39,0.1212,low
HASM-03128,42.472,1.259,0.0833,OP-H-166,ST-H-14,0.2282,low
HASM-03129,59.351,1.236,0.0181,OP-H-051,ST-H-35,0.2881,medium
HASM-03130,41.579,0.78,0.1697,OP-H-097,ST-H-30,0.3108,medium
HASM-03131,41.56,1.185,0.0065,OP-H-113,ST-H-36,0.0503,low
HASM-03132,42.602,0.579,0.0424,OP-H-158,ST-H-05,0.2518,medium
HASM-03133,50.57,1.093,0.0041,OP-H-137,ST-H-12,0.1677,low
HASM-03134,36.647,0.976,0.1117,OP-H-148,ST-H-26,0.2474,low
HASM-03135,49.927,1.337,0.0896,OP-H-063,ST-H-07,0.3305,medium
HASM-03136,36.903,0.825,0.0398,OP-H-159,ST-H-05,0.1804,low
HASM-03137,51.076,0.829,0.1098,OP-H-131,ST-H-18,0.2448,low
HASM-03138,35.625,1.1,0.0338,OP-H-043,ST-H-04,0.1796,low
HASM-03139,33.542,1.235,0.0617,OP-H-156,ST-H-35,0.2348,low
HASM-03140,38.317,0.874,0.0704,OP-H-089,ST-H-19,0.2435,low
HASM-03141,27.899,0.461,0.0581,OP-H-145,ST-H-05,0.42,medium
HASM-03142,35.838,0.767,0.0447,OP-H-095,ST-H-13,0.2224,low
HASM-03143,39.311,0.995,0.0259,OP-H-164,ST-H-03,0.0731,low
HASM-03144,44.844,0.831,0.0187,OP-H-059,ST-H-09,0.0902,low
HASM-03145,56.535,0.741,0.0416,OP-H-023,ST-H-28,0.3281,medium
HASM-03146,46.278,0.951,0.0099,OP-H-033,ST-H-21,0.0673,low
HASM-03147,48.512,1.363,0.0096,OP-H-077,ST-H-10,0.1866,low
HASM-03148,53.264,1.156,0.0403,OP-H-169,ST-H-03,0.2506,medium
HASM-03149,41.243,1.086,0.1532,OP-H-011,ST-H-26,0.2543,medium
HASM-03150,42.87,1.19,0.0586,OP-H-028,ST-H-08,0.1639,low
HASM-03151,31.644,1.21,0.0053,OP-H-094,ST-H-15,0.2095,low
HASM-03152,45.85,0.869,0.07,OP-H-096,ST-H-26,0.1532,low
HASM-03153,34.737,1.409,0.1005,OP-H-124,ST-H-12,0.3275,medium
HASM-03154,32.666,1.096,0.047,OP-H-020,ST-H-22,0.1792,low
HASM-03155,50.14,1.501,0.1174,OP-H-103,ST-H-37,0.4306,medium
HASM-03156,45.947,1.098,0.0696,OP-H-160,ST-H-23,0.1686,low
HASM-03157,55.518,1.13,0.1117,OP-H-009,ST-H-39,0.3071,medium
HASM-03158,34.809,1.276,0.0112,OP-H-111,ST-H-24,0.1704,low
HASM-03159,26.362,1.203,0.1991,OP-H-134,ST-H-20,0.5437,high
HASM-03160,40.492,1.044,0.139,OP-H-052,ST-H-12,0.1906,low
HASM-03161,46.768,1.171,0.0105,OP-H-172,ST-H-34,0.1475,low
HASM-03162,40.51,0.644,0.0372,OP-H-092,ST-H-21,0.224,low
HASM-03163,42.377,1.282,0.0916,OP-H-075,ST-H-17,0.2707,medium
HASM-03164,55.967,0.812,0.0537,OP-H-166,ST-H-08,0.2718,medium
HASM-03165,43.708,1.392,0.0226,OP-H-168,ST-H-24,0.2014,low
HASM-03166,51.993,0.976,0.0279,OP-H-035,ST-H-15,0.1453,low
HASM-03167,35.8,0.98,0.0303,OP-H-121,ST-H-22,0.1478,low
HASM-03168,35.985,0.869,0.0992,OP-H-041,ST-H-05,0.255,medium
HASM-03169,44.175,0.64,0.0914,OP-H-143,ST-H-23,0.2089,low
HASM-03170,34.615,1.258,0.0264,OP-H-098,ST-H-04,0.1849,low
HASM-03171,40.005,0.927,0.0071,OP-H-006,ST-H-09,0.0467,low
HASM-03172,46.012,1.176,0.044,OP-H-073,ST-H-17,0.1207,low
HASM-03173,49.869,0.95,0.0617,OP-H-022,ST-H-27,0.1265,low
HASM-03174,43.908,1.113,0.0841,OP-H-136,ST-H-34,0.1908,low
HASM-03175,47.347,1.42,0.044,OP-H-002,ST-H-30,0.2315,low
HASM-03176,33.927,0.81,0.0515,OP-H-114,ST-H-23,0.2263,low
HASM-03177,45.436,0.9,0.089,OP-H-105,ST-H-05,0.0633,low
HASM-03178,42.545,0.87,0.0509,OP-H-175,ST-H-36,0.0756,low
HASM-03179,27.174,1.022,0.0142,OP-H-096,ST-H-21,0.1536,low
HASM-03180,46.005,1.027,0.0196,OP-H-080,ST-H-21,0.1253,low
HASM-03181,44.681,0.887,0.0159,OP-H-071,ST-H-24,0.0914,low
HASM-03182,35.537,1.535,0.0145,OP-H-028,ST-H-25,0.2982,medium
HASM-03183,64.605,1.457,0.0476,OP-H-039,ST-H-33,0.4785,medium
HASM-03184,35.866,0.878,0.1182,OP-H-075,ST-H-32,0.3018,medium
HASM-03185,51.41,1.149,0.0616,OP-H-039,ST-H-22,0.2562,medium
HASM-03186,32.38,0.779,0.0371,OP-H-117,ST-H-15,0.234,low
HASM-03187,40.409,1.042,0.0946,OP-H-101,ST-H-08,0.1321,low
HASM-03188,30.135,1.177,0.0246,OP-H-076,ST-H-21,0.1295,low
HASM-03189,54.814,0.564,0.1694,OP-H-105,ST-H-24,0.5236,high
HASM-03190,44.916,0.818,0.0952,OP-H-035,ST-H-35,0.2697,medium
HASM-03191,56.972,1.109,0.1558,OP-H-041,ST-H-32,0.3546,medium
HASM-03192,54.556,1.221,0.0431,OP-H-180,ST-H-18,0.2914,medium
HASM-03193,53.58,0.892,0.0484,OP-H-060,ST-H-03,0.2463,low
HASM-03194,43.754,0.426,0.06,OP-H-087,ST-H-35,0.283,medium
HASM-03195,49.363,0.674,0.0152,OP-H-067,ST-H-07,0.223,low
HASM-03196,35.61,0.802,0.0342,OP-H-116,ST-H-11,0.1691,low
HASM-03197,40.578,1.155,0.0769,OP-H-010,ST-H-36,0.152,low
HASM-03198,46.822,1.104,0.0115,OP-H-079,ST-H-40,0.0715,low
HASM-03199,50.456,1.247,0.1111,OP-H-105,ST-H-27,0.2946,medium
HASM-03200,35.948,0.869,0.0743,OP-H-151,ST-H-23,0.261,medium
HASM-03201,46.79,0.893,0.0284,OP-H-098,ST-H-35,0.0696,low
HASM-03202,48.886,1.081,0.0748,OP-H-010,ST-H-14,0.1164,low
HASM-03203,53.181,1.15,0.1256,OP-H-176,ST-H-32,0.3418,medium
HASM-03204,17.687,1.408,0.0434,OP-H-030,ST-H-01,0.4216,medium
HASM-03205,50.399,0.725,0.0164,OP-H-084,ST-H-23,0.2441,low
HASM-03206,48.111,1.036,0.0779,OP-H-005,ST-H-16,0.1785,low
HASM-03207,48.006,1.071,0.2018,OP-H-089,ST-H-15,0.3246,medium
HASM-03208,21.085,1.181,0.0602,OP-H-140,ST-H-18,0.3621,medium
HASM-03209,48.184,1.022,0.0479,OP-H-036,ST-H-05,0.0909,low
HASM-03210,41.907,1.259,0.0718,OP-H-004,ST-H-39,0.2109,low
HASM-03211,38.408,1.016,0.0421,OP-H-053,ST-H-10,0.0,low
HASM-03212,54.743,1.028,0.0371,OP-H-094,ST-H-34,0.1636,low
HASM-03213,43.513,0.775,0.0245,OP-H-170,ST-H-14,0.056,low
HASM-03214,44.843,1.129,0.0523,OP-H-153,ST-H-06,0.172,low
HASM-03215,50.678,1.001,0.0135,OP-H-054,ST-H-27,0.1592,low
HASM-03216,37.508,0.491,0.0414,OP-H-059,ST-H-34,0.3007,medium
HASM-03217,54.972,0.383,0.1174,OP-H-064,ST-H-22,0.4565,medium
HASM-03218,28.789,1.095,0.0323,OP-H-168,ST-H-38,0.2834,medium
HASM-03219,41.953,0.891,0.0433,OP-H-096,ST-H-17,0.1124,low
HASM-03220,43.959,1.109,0.0278,OP-H-118,ST-H-30,0.0868,low
HASM-03221,18.096,0.689,0.2231,OP-H-051,ST-H-40,0.5689,high
HASM-03222,43.674,0.381,0.1306,OP-H-004,ST-H-07,0.4834,medium
HASM-03223,49.326,0.772,0.0308,OP-H-094,ST-H-40,0.1761,low
HASM-03224,43.487,1.085,0.0784,OP-H-130,ST-H-27,0.1766,low
HASM-03225,53.164,0.835,0.0677,OP-H-141,ST-H-11,0.2159,low
HASM-03226,43.688,0.699,0.0872,OP-H-174,ST-H-37,0.2736,medium
HASM-03227,59.998,1.164,0.0523,OP-H-072,ST-H-11,0.2457,low
HASM-03228,50.455,1.349,0.0354,OP-H-053,ST-H-07,0.3014,medium
HASM-03229,38.778,1.194,0.0559,OP-H-130,ST-H-06,0.2005,low
HASM-03230,30.851,1.065,0.1911,OP-H-001,ST-H-34,0.397,medium
HASM-03231,26.707,0.891,0.0064,OP-H-169,ST-H-13,0.1877,low
HASM-03232,35.868,1.488,0.0459,OP-H-128,ST-H-35,0.2611,medium
HASM-03233,48.895,1.493,0.1379,OP-H-064,ST-H-36,0.4799,medium
