case_id,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1
HCASE-02758,0.14462,0.22079,0.91325,0.39799,0.1421,0.02926,0.08135,0.62482,0.10746,0.04712,0.02708,0.08519,0.15017,0.0971
HCASE-02759,0.0423,0.12184,0.08409,0.14191,0.08195,0.02616,0.15086,0.79963,0.62162,0.10742,0.18048,0.8693,0.15011,0.04596
HCASE-02760,0.47796,0.45374,0.1451,0.2441,0.3154,0.39455,0.02444,0.07027,0.29143,0.18433,0.11866,0.16787,0.17474,0.54829
HCASE-02761,0.12775,0.1875,0.70505,0.21293,0.38491,0.1078,0.15111,0.70542,0.03726,0.02125,0.05868,0.12506,0.15035,0.1576
HCASE-02762,0.39788,0.47063,0.12498,0.29863,0.32934,0.43901,0.03629,0.13994,0.29903,0.04197,0.15856,0.09135,0.14015,0.514
HCASE-02763,0.05126,0.68102,0.05136,0.03852,0.14363,0.36137,0.5537,0.1595,0.14793,0.05947,0.12847,0.09421,0.13532,0.13677
HCASE-02764,0.18696,1.0,0.24162,0.0353,0.08203,0.1305,0.58757,0.25952,0.05759,0.13033,0.15881,0.14637,0.02741,0.09644
HCASE-02765,0.76655,0.47813,0.06471,0.03793,0.13903,0.43934,0.12414,0.21424,0.14752,0.26251,0.06717,0.09933,0.07616,0.68543
HCASE-02766,0.73238,0.62782,0.1637,0.09971,0.22053,0.63778,0.07421,0.11892,0.1076,0.32212,0.09352,0.0486,0.11631,0.84564
HCASE-02767,0.24764,0.53074,0.08923,0.0449,0.05163,0.84156,0.08952,0.11709,0.15038,0.12494,0.05774,0.11024,0.02449,0.39956
HCASE-02768,0.04986,0.59766,0.0856,0.07631,0.09344,0.68195,0.25928,0.02373,0.04839,0.02177,0.07978,0.09902,0.14528,0.1654
HCASE-02769,0.4907,0.36379,0.18687,0.12212,0.156,0.03925,0.70309,0.48741,0.12311,0.4175,0.06187,0.04045,0.05428,0.1366
HCASE-02770,0.11468,0.20902,0.15351,0.15863,0.06635,0.15701,0.09674,0.69672,0.11735,0.0391,0.05796,0.03615,0.67817,0.06601
HCASE-02771,0.27983,0.79067,0.20206,0.18912,0.19265,0.23218,0.78304,0.28281,0.02876,0.20409,0.059,0.09603,0.07759,0.13968
HCASE-02772,0.1332,0.78429,0.29845,0.11104,0.05194,0.13575,0.46909,0.25095,0.22042,0.02771,0.06181,0.06431,0.12022,0.15571
HCASE-02773,0.50032,0.68538,0.10683,0.12233,0.13082,0.77829,0.06295,0.14339,0.05966,0.13534,0.09242,0.13103,0.10711,0.49518
HCASE-02774,0.14623,0.03942,0.36111,0.64461,0.50016,0.15305,0.04767,0.26002,0.35919,0.08666,0.18035,0.09957,0.14015,0.05283
HCASE-02775,0.14985,0.15225,0.22088,0.11303,0.12648,0.12718,0.13816,0.38757,0.02089,0.14363,0.57482,0.60041,0.36296,0.02597
HCASE-02776,0.31624,0.50917,0.15994,0.08502,0.06926,0.80979,0.15624,0.12202,0.11849,0.07956,0.10576,0.13103,0.0642,0.37831
HCASE-02777,0.60295,0.4468,0.28902,0.07517,0.07994,0.13829,0.46226,0.63107,0.14962,0.42786,0.11339,0.12226,0.12971,0.03831
HCASE-02778,0.80981,0.19586,0.22503,0.22981,0.11262,0.12562,0.35272,0.34556,0.02964,0.65657,0.06745,0.08842,0.15715,0.62473
HCASE-02779,0.17591,0.18128,0.14218,0.89607,0.92746,0.15815,0.07672,0.12184,0.85973,0.13829,0.10724,0.13175,0.07396,0.09712
HCASE-02780,0.12131,0.55655,0.12445,0.11166,0.12317,0.5512,0.2759,0.02778,0.05453,0.18074,0.17451,0.12849,0.13439,0.03241
HCASE-02781,0.67403,0.54804,0.06424,0.1192,0.07427,0.52055,0.02908,0.18434,0.24629,0.29043,0.03939,0.15235,0.07852,0.75765
HCASE-02782,0.65524,0.58209,0.17113,0.18227,0.13105,0.50854,0.04345,0.09266,0.11234,0.29571,0.02221,0.09541,0.13449,0.66421
HCASE-02783,0.08605,0.63513,0.10586,0.14106,0.12032,0.41551,0.48364,0.10812,0.03434,0.12847,0.05869,0.12621,0.13583,0.11956
HCASE-02784,0.14627,0.05962,0.32835,0.18897,0.30552,0.17244,0.13345,0.71393,0.04259,0.09524,0.11308,0.02467,0.53041,0.15961
HCASE-02785,0.51913,0.55014,0.10953,0.37506,0.289,0.59712,0.12949,0.03517,0.31334,0.10785,0.03991,0.12675,0.02621,0.50599
HCASE-02786,0.10907,0.92656,0.10532,0.12443,0.12615,0.45283,0.65329,0.04371,0.05269,0.15514,0.04799,0.1089,0.05814,0.03396
HCASE-02787,0.42062,0.51986,0.11845,0.2288,0.33001,0.49071,0.02304,0.15513,0.26325,0.16319,0.10443,0.14442,0.18172,0.43358
HCASE-02788,0.18015,0.13289,0.23441,0.03788,0.23493,0.15373,0.12687,0.67,0.15882,0.13521,0.07388,0.09942,0.57571,0.11491
HCASE-02789,0.57629,0.79626,0.03356,0.02789,0.02158,0.88501,0.05034,0.11567,0.13093,0.11407,0.15566,0.09853,0.03962,0.80054
HCASE-02790,0.30083,0.69819,0.1312,0.1274,0.22569,1.0,0.03605,0.02887,0.13964,0.07953,0.06073,0.08637,0.09243,0.21722
HCASE-02791,0.18182,0.12603,0.09093,0.14006,0.04686,0.14048,0.09691,0.31154,0.21658,0.12905,0.48714,0.67345,0.09008,0.02414
HCASE-02792,0.65328,0.07176,0.09582,0.11613,0.04795,0.09606,0.25834,0.35604,0.07236,0.61474,0.21259,0.19154,0.10343,0.61523
HCASE-02793,0.08297,0.17212,0.06673,0.03427,0.04657,0.18316,0.04437,0.29782,0.02528,0.11023,0.58539,0.49842,0.3722,0.09389
HCASE-02794,0.24138,0.54885,0.03337,0.04723,0.14631,0.83081,0.12646,0.1419,0.09843,0.08592,0.12147,0.03966,0.06209,0.342
HCASE-02795,0.60352,0.8576,0.15252,0.12801,0.15886,0.97445,0.0554,0.11457,0.11714,0.04492,0.15822,0.06049,0.04425,0.54604
HCASE-02796,0.12509,0.07093,0.27863,0.49814,0.68179,0.1014,0.08715,0.24518,0.45792,0.09031,0.15852,0.11015,0.13282,0.03403
HCASE-02797,0.16935,0.52106,0.11553,0.07327,0.10702,0.05368,0.70135,0.27428,0.05844,0.29018,0.08025,0.06427,0.12392,0.23859
HCASE-02798,0.08073,0.31072,0.75774,0.11698,0.55873,0.06887,0.02294,0.90591,0.13754,0.06735,0.10178,0.10384,0.14253,0.15691
HCASE-02799,0.0719,0.59334,0.87061,0.10006,0.1949,0.08796,0.06413,0.79056,0.08796,0.14638,0.14638,0.10686,0.07511,0.14323
HCASE-02800,0.65199,0.72831,0.10214,0.02869,0.12271,0.7924,0.10006,0.1582,0.12229,0.13777,0.05854,0.09724,0.09367,0.89192
HCASE-02801,0.05181,0.06219,0.3961,0.78388,0.59071,0.11667,0.09362,0.26966,0.58294,0.11216,0.13848,0.14592,0.03386,0.1671
HCASE-02802,0.14815,0.06067,0.13814,0.03642,0.05303,0.03957,0.12364,0.28628,0.33404,0.14773,0.62192,0.86907,0.14836,0.11797
HCASE-02803,0.80015,0.50391,0.06484,0.09592,0.14532,0.57922,0.13823,0.10083,0.1457,0.25381,0.14206,0.06856,0.04375,1.0
HCASE-02804,0.11268,0.3858,0.72264,0.05147,0.49475,0.09384,0.08848,0.90284,0.17292,0.14813,0.14725,0.07753,0.14421,0.06924
HCASE-02805,0.11779,0.30455,0.89854,0.15946,0.58159,0.04796,0.10104,0.84982,0.15447,0.02279,0.07905,0.06777,0.08899,0.09607
HCASE-02806,0.24856,0.34876,0.03829,0.54197,0.63577,0.27514,0.12229,0.12531,0.50895,0.03906,0.11604,0.11351,0.13118,0.4437
HCASE-02807,0.1517,0.94943,0.61973,0.11392,0.12031,0.07059,0.31642,0.64175,0.07051,0.08424,0.07472,0.08014,0.1021,0.03463
HCASE-02808,0.10978,0.74647,0.24561,0.04566,0.11853,0.35006,0.48075,0.19389,0.08866,0.04706,0.04196,0.08063,0.09464,0.11365
HCASE-02809,0.09214,0.08529,0.54245,0.14078,0.51913,0.11699,0.13903,0.87325,0.14566,0.02165,0.03841,0.10336,0.42526,0.11684
HCASE-02810,0.46096,0.54633,0.105,0.11456,0.02144,0.71459,0.11432,0.09978,0.05854,0.03247,0.15376,0.06334,0.10783,0.45277
HCASE-02811,0.05858,0.11134,0.56167,0.07771,0.51167,0.13879,0.09806,0.81778,0.15333,0.12145,0.10483,0.08521,0.4222,0.04129
HCASE-02812,0.09309,0.18966,0.13569,0.16275,0.16787,0.12017,0.04403,0.69222,0.39564,0.11557,0.05821,0.40004,0.36706,0.10044
HCASE-02813,0.02597,0.15328,0.12949,0.09758,0.08267,0.08164,0.13344,0.55265,0.58348,0.09976,0.26036,0.64331,0.09897,0.06275
HCASE-02814,0.75881,0.30888,0.09431,0.13869,0.11381,0.30849,0.05005,0.15513,0.07705,0.48521,0.04003,0.06316,0.05034,0.92409
HCASE-02815,0.02986,0.04909,0.10241,0.14216,0.02742,0.04209,0.04085,0.80985,0.10388,0.20898,0.17406,0.15187,0.88062,0.12083
HCASE-02816,0.18258,0.55838,0.11241,0.1209,0.11666,0.05586,0.6911,0.32331,0.04043,0.2461,0.13098,0.17648,0.13626,0.03757
HCASE-02817,0.05001,0.5893,0.09721,0.02039,0.03675,0.74008,0.2466,0.09422,0.08501,0.08218,0.14864,0.1078,0.12852,0.12474
HCASE-02818,0.19388,0.25134,0.78607,0.42982,0.13822,0.1416,0.05422,0.53862,0.0449,0.15723,0.10826,0.0485,0.03997,0.0222
HCASE-02819,0.06329,0.0984,0.11739,0.06649,0.1219,0.06614,0.02309,0.27698,0.14566,0.11595,0.57504,0.51757,0.33123,0.22533
HCASE-02820,0.19111,0.12752,0.19119,0.15448,0.17982,0.21569,0.11888,0.36713,0.2959,0.12771,0.59397,0.87534,0.03826,0.09771
HCASE-02821,0.32993,0.0469,0.09801,0.06571,0.05389,0.09731,0.046,0.62159,0.56716,0.2176,0.15449,0.61208,0.13095,0.29163
HCASE-02822,0.76956,0.58628,0.0828,0.11816,0.0386,0.56034,0.09202,0.08516,0.02569,0.30022,0.0756,0.1289,0.1261,0.98071
HCASE-02823,0.10484,0.11591,0.02452,0.05016,0.02948,0.035,0.1301,0.73557,0.63825,0.23158,0.13286,0.71336,0.16722,0.08434
HCASE-02824,0.02904,0.118,0.22412,0.6328,0.77759,0.13959,0.07547,0.13775,0.65656,0.03313,0.15502,0.04828,0.05405,0.15182
HCASE-02825,0.40504,0.70223,0.03838,0.06128,0.06064,0.22705,0.77919,0.23445,0.08894,0.31509,0.15204,0.10723,0.05519,0.02866
HCASE-02826,0.51528,0.13396,0.11008,0.06249,0.13886,0.14644,0.12461,0.25189,0.19623,0.42942,0.03764,0.28149,0.08595,0.51081
HCASE-02827,0.09379,0.72551,0.51506,0.03842,0.15321,0.054,0.25237,0.37718,0.14428,0.1639,0.16664,0.15492,0.12031,0.05659
HCASE-02828,0.08577,0.49828,0.88966,0.07974,0.22995,0.1178,0.02115,0.79898,0.05466,0.05326,0.04439,0.14431,0.02294,0.06493
HCASE-02829,0.16315,0.76087,0.21996,0.10335,0.22009,1.0,0.10144,0.03667,0.04283,0.06498,0.09994,0.11732,0.02918,0.06318
HCASE-02830,0.66005,0.87783,0.1054,0.07843,0.03331,1.0,0.15743,0.13311,0.09061,0.07702,0.13827,0.14938,0.134,0.57059
HCASE-02831,0.05167,0.14659,0.035,0.13465,0.11359,0.02626,0.04165,0.30443,0.08538,0.19701,0.62241,0.59353,0.35607,0.02739
HCASE-02832,0.14118,0.68256,0.13592,0.1389,0.04484,0.96127,0.10457,0.16615,0.10358,0.04927,0.04739,0.14742,0.09612,0.07647
HCASE-02833,0.38834,0.32669,0.02939,0.55872,0.49235,0.3113,0.05869,0.15855,0.44514,0.12655,0.05348,0.07282,0.07444,0.33045
HCASE-02834,0.1786,0.51845,0.05419,0.08048,0.0428,0.6807,0.13888,0.14591,0.1469,0.18099,0.1286,0.11704,0.16025,0.19886
HCASE-02835,0.32454,0.54435,0.06996,0.18789,0.07575,0.84076,0.0932,0.1533,0.0796,0.0266,0.1177,0.07532,0.13788,0.27078
HCASE-02836,0.07121,0.123,0.10662,0.02815,0.06503,0.12678,0.14618,0.26898,0.27266,0.05875,0.56153,0.7048,0.10624,0.15017
HCASE-02837,0.14407,0.23619,0.74418,0.06033,0.50596,0.05795,0.13642,0.75899,0.0262,0.12213,0.03929,0.05225,0.08378,0.09475
HCASE-02838,0.14722,0.89198,0.37597,0.05342,0.09194,0.05157,0.50606,0.36364,0.03449,0.11952,0.11331,0.0502,0.03892,0.06829
HCASE-02839,0.58957,0.65244,0.13321,0.47546,0.39863,0.53467,0.09126,0.15304,0.27093,0.14501,0.1036,0.13829,0.11084,0.53947
HCASE-02840,0.32411,0.0951,0.14665,0.0696,0.06721,0.07918,0.02336,0.66248,0.59581,0.31341,0.05969,0.57694,0.06874,0.39265
HCASE-02841,0.0517,0.09745,0.11655,0.04053,0.02232,0.15057,0.06538,0.32451,0.32717,0.2087,0.55723,0.73326,0.12066,0.08337
HCASE-02842,0.29988,0.64887,0.08879,0.0483,0.05107,0.11632,0.73296,0.36797,0.11854,0.21283,0.03811,0.04516,0.03582,0.1128
HCASE-02843,0.21184,0.0242,0.10502,0.15575,0.02715,0.04219,0.06467,0.51457,0.51445,0.35171,0.16466,0.58373,0.20266,0.38409
HCASE-02844,0.29456,0.54627,0.20084,0.14828,0.13457,0.02779,0.6978,0.28249,0.04247,0.27136,0.10045,0.03514,0.06018,0.07914
HCASE-02845,0.20349,0.15745,0.22586,0.81036,0.7537,0.13646,0.04701,0.05638,0.68332,0.05489,0.08186,0.13433,0.04957,0.05858
HCASE-02846,0.11602,0.845,0.1329,0.10973,0.21813,0.76854,0.26114,0.06447,0.02594,0.11371,0.11826,0.09185,0.10937,0.05
HCASE-02847,0.53889,0.74904,0.09809,0.05887,0.06344,1.0,0.07588,0.03558,0.06553,0.03178,0.0935,0.09403,0.04272,0.504
HCASE-02848,0.43038,0.31999,0.33374,0.14368,0.10583,0.07332,0.42854,0.64439,0.02893,0.36268,0.03036,0.03469,0.11167,0.12778
HCASE-02849,0.25612,0.60636,0.10491,0.02718,0.10432,0.06252,0.63503,0.23864,0.07892,0.20781,0.11915,0.03663,0.08387,0.2144
HCASE-02850,0.0605,0.11152,0.14379,0.13438,0.1436,0.093,0.15711,0.76023,0.58559,0.23659,0.15387,0.78915,0.22651,0.13397
HCASE-02851,0.3921,0.76957,0.08401,0.13775,0.05079,0.20348,0.83606,0.23596,0.11593,0.31444,0.04791,0.15665,0.05516,0.03947
HCASE-02852,0.15853,1.0,0.13003,0.0915,0.15923,0.46716,0.57868,0.09995,0.05751,0.15719,0.08204,0.05369,0.03635,0.13916
HCASE-02853,0.18552,0.92151,0.38288,0.10231,0.1003,0.10446,0.56765,0.30618,0.10834,0.0486,0.10058,0.05769,0.1344,0.02732
HCASE-02854,0.64731,0.94136,0.1584,0.10904,0.05852,0.8521,0.11153,0.04653,0.04313,0.06154,0.02475,0.12424,0.13307,0.5155
HCASE-02855,0.0763,0.58757,0.83681,0.24982,0.08517,0.14466,0.05729,0.78537,0.02332,0.11223,0.05528,0.13979,0.04009,0.14825
HCASE-02856,0.57409,0.3955,0.34776,0.16917,0.15468,0.21164,0.46758,0.67403,0.06996,0.43921,0.08335,0.11325,0.12986,0.09219
HCASE-02857,0.67145,0.88599,0.15355,0.15813,0.14045,0.95791,0.05587,0.0721,0.14485,0.11353,0.11887,0.0882,0.07107,0.54073
HCASE-02858,0.13803,0.21894,0.28987,0.46469,0.76251,0.14877,0.09603,0.28125,0.55862,0.10928,0.1151,0.08765,0.12681,0.04526
HCASE-02859,0.56648,0.79612,0.0901,0.07453,0.10183,0.86746,0.03974,0.14124,0.11253,0.09732,0.15422,0.14308,0.09488,0.58365
HCASE-02860,0.03649,0.03175,0.18888,0.0608,0.26007,0.11956,0.06963,0.77415,0.05115,0.12074,0.1535,0.22435,0.66911,0.04124
HCASE-02861,0.12305,0.0342,0.12005,0.12592,0.02654,0.15932,0.15345,0.80789,0.04468,0.1048,0.1883,0.20088,0.9333,0.09675
HCASE-02862,0.13053,0.73554,0.05913,0.04876,0.0857,0.3904,0.42963,0.04277,0.10903,0.05711,0.03616,0.03878,0.13088,0.05105
HCASE-02863,0.07045,0.15369,0.23829,0.50951,0.46431,0.0737,0.15124,0.24385,0.52833,0.10162,0.14802,0.203,0.122,0.12812
HCASE-02864,0.03278,0.80926,0.6098,0.0273,0.15894,0.05982,0.30331,0.54085,0.11326,0.07987,0.15383,0.11624,0.13352,0.14955
HCASE-02865,0.55579,0.57437,0.1414,0.28325,0.37035,0.62845,0.12404,0.21224,0.46077,0.1591,0.0979,0.13802,0.12298,0.55024
HCASE-02866,0.69219,0.04581,0.05994,0.11058,0.04587,0.09342,0.34421,0.23628,0.03688,0.73786,0.145,0.15091,0.19509,0.63315
HCASE-02867,0.08251,0.0603,0.36073,0.66215,0.55102,0.142,0.12746,0.22992,0.46122,0.03103,0.08213,0.02241,0.06139,0.16766
HCASE-02868,0.61234,0.53202,0.21574,0.41624,0.47717,0.64851,0.11508,0.08306,0.2437,0.07942,0.07612,0.05469,0.08983,0.57923
HCASE-02869,0.02626,0.07019,0.3188,0.03475,0.31863,0.11022,0.13476,0.81769,0.15914,0.14048,0.20036,0.19252,0.61633,0.14677
HCASE-02870,0.70664,0.31969,0.1294,0.12928,0.06039,0.3394,0.15095,0.10908,0.15973,0.39453,0.1378,0.15998,0.10871,0.69983
HCASE-02871,0.16882,0.06838,0.13544,0.10905,0.13329,0.12835,0.09889,0.29397,0.23636,0.14626,0.45283,0.80318,0.06288,0.14525
HCASE-02872,0.76994,0.14408,0.2174,0.06968,0.1123,0.05695,0.68021,0.72983,0.0229,0.64632,0.08485,0.12606,0.03384,0.09394
HCASE-02873,0.58917,0.68002,0.05003,0.07669,0.03911,0.65593,0.10768,0.0316,0.12463,0.08814,0.08532,0.12283,0.0461,0.55829
HCASE-02874,0.6055,0.56721,0.19392,0.46986,0.42972,0.63428,0.15189,0.05284,0.3404,0.13116,0.14139,0.03191,0.03556,0.5076
HCASE-02875,0.13361,0.12425,0.71396,0.09967,0.67228,0.07264,0.03189,0.71559,0.02398,0.06519,0.10861,0.06268,0.07368,0.21773
HCASE-02876,0.04693,0.15723,0.32698,0.52383,0.72651,0.12526,0.09248,0.32957,0.43771,0.11696,0.02303,0.02715,0.0801,0.11341
HCASE-02877,0.08442,0.02634,0.10929,0.04182,0.09577,0.03774,0.15701,0.84433,0.75855,0.16026,0.15548,0.75651,0.16024,0.10401
HCASE-02878,0.78367,0.09406,0.15915,0.07136,0.1318,0.18428,0.46171,0.4525,0.06121,0.61618,0.13528,0.03574,0.07076,0.35956
HCASE-02879,0.10207,0.1353,0.94141,0.53097,0.34164,0.14857,0.0499,0.89266,0.181,0.07785,0.05509,0.1379,0.13043,0.02237
HCASE-02880,0.09263,0.6818,0.17831,0.21104,0.08471,0.81059,0.27861,0.06753,0.09227,0.07905,0.11544,0.15288,0.08194,0.10725
HCASE-02881,0.43946,0.23177,0.27929,0.14936,0.12787,0.02699,0.41397,0.48832,0.08148,0.44003,0.0838,0.04068,0.13111,0.1877
HCASE-02882,0.23842,0.06131,0.07894,0.1409,0.06022,0.15668,0.09989,0.56594,0.57928,0.22266,0.13127,0.4717,0.09897,0.37306
HCASE-02883,0.2506,0.58514,0.04286,0.13959,0.02742,0.76159,0.13572,0.10952,0.08495,0.12976,0.15184,0.15241,0.11265,0.3004
HCASE-02884,0.09096,0.02826,0.20617,0.126,0.05063,0.06522,0.06404,0.47156,0.40806,0.12475,0.29527,0.74941,0.07547,0.08892
HCASE-02885,0.05644,0.02341,0.14796,0.10214,0.10577,0.05889,0.1374,0.84205,0.40369,0.08437,0.07661,0.28468,0.59705,0.12906
HCASE-02886,0.1026,0.04624,0.84312,0.42553,0.3517,0.10372,0.14383,0.89218,0.19157,0.04455,0.06397,0.12103,0.14806,0.06788
HCASE-02887,0.05432,0.58333,0.97761,0.23699,0.1086,0.044,0.14713,0.79502,0.0213,0.13484,0.09277,0.0515,0.14409,0.11039
HCASE-02888,0.11322,0.2621,0.72663,0.14998,0.39559,0.13679,0.02427,0.58473,0.12476,0.17962,0.18366,0.12092,0.16562,0.13563
HCASE-02889,0.84163,0.71217,0.09856,0.06607,0.11108,0.61458,0.10382,0.13792,0.05882,0.26905,0.05162,0.15146,0.10654,0.8429
HCASE-02890,0.08645,0.09521,0.09401,0.02691,0.06158,0.15899,0.14836,0.25217,0.32863,0.13367,0.73143,0.87253,0.22462,0.1102
HCASE-02891,0.13394,0.38335,0.83712,0.46095,0.05701,0.06481,0.05901,0.82662,0.13994,0.05249,0.13335,0.10539,0.10277,0.11418
HCASE-02892,0.10535,0.15846,0.11883,0.07255,0.11762,0.05052,0.09854,0.32406,0.03028,0.10807,0.73091,0.74684,0.385,0.03044
HCASE-02893,0.10676,0.06138,0.13975,0.08532,0.10713,0.13448,0.08546,0.61405,0.37494,0.10352,0.32414,0.71582,0.03149,0.0274
HCASE-02894,0.61649,0.14328,0.15436,0.14692,0.13315,0.07143,0.38723,0.45769,0.18814,0.45923,0.08316,0.07058,0.14397,0.26576
HCASE-02895,0.08431,0.122,0.3029,0.13105,0.28721,0.09934,0.02324,0.90859,0.23557,0.10168,0.03819,0.07171,0.6721,0.08246
HCASE-02896,0.54985,0.77939,0.09064,0.07261,0.04329,0.81627,0.09382,0.17789,0.24725,0.07572,0.09091,0.09623,0.14832,0.62582
HCASE-02897,0.0506,0.79155,0.12979,0.11456,0.09832,0.32642,0.50621,0.17285,0.08639,0.15115,0.02725,0.05668,0.12416,0.07224
HCASE-02898,0.02053,0.05846,0.39007,0.678,0.51899,0.04569,0.03608,0.31551,0.50511,0.1019,0.0487,0.06259,0.03697,0.10785
HCASE-02899,0.77408,0.55546,0.20738,0.1188,0.19099,0.57349,0.06482,0.06184,0.07011,0.23294,0.0335,0.14383,0.1524,0.6737
HCASE-02900,0.47946,0.10072,0.05539,0.12711,0.12504,0.07805,0.06277,0.37388,0.33209,0.49815,0.09732,0.28822,0.12955,0.55999
HCASE-02901,0.48294,0.03886,0.11557,0.08567,0.13461,0.03515,0.10301,0.29015,0.20635,0.41714,0.0691,0.3036,0.05772,0.55318
HCASE-02902,0.02286,0.08097,0.02324,0.09095,0.08255,0.03453,0.10362,0.7296,0.41691,0.14028,0.11901,0.57786,0.41792,0.13943
HCASE-02903,0.23561,0.03117,0.05578,0.04937,0.15862,0.09648,0.13758,0.66886,0.51887,0.25966,0.13215,0.49635,0.07203,0.33253
HCASE-02904,0.0625,0.0362,0.15588,0.07617,0.07823,0.05524,0.08931,0.25505,0.14386,0.17715,0.60562,0.69134,0.36896,0.06695
HCASE-02905,0.14425,0.58742,0.02432,0.13128,0.11627,0.61179,0.34317,0.03664,0.1518,0.08028,0.11314,0.02561,0.08223,0.2224
HCASE-02906,0.5231,0.38961,0.11345,0.33616,0.3155,0.44601,0.10461,0.19491,0.35881,0.05306,0.02931,0.10822,0.15307,0.42957
HCASE-02907,0.49095,0.66379,0.12005,0.10274,0.0779,0.85514,0.10461,0.11304,0.06496,0.03048,0.04127,0.04709,0.04578,0.66679
HCASE-02908,0.07478,0.02624,0.52946,0.07635,0.53594,0.0698,0.03229,0.82053,0.16176,0.0407,0.04755,0.05278,0.30235,0.11198
HCASE-02909,0.21673,0.78675,0.21689,0.11228,0.15512,1.0,0.1259,0.02633,0.03973,0.11902,0.07642,0.0705,0.02078,0.06168
HCASE-02910,0.08285,0.06684,0.30657,0.08544,0.27448,0.0414,0.07913,0.7021,0.10113,0.03247,0.14585,0.07632,0.58385,0.06404
HCASE-02911,0.69116,0.66926,0.15031,0.30279,0.29681,0.56624,0.03111,0.1263,0.26378,0.07911,0.1346,0.10615,0.10233,0.50774
HCASE-02912,0.1628,0.16317,0.41669,0.19735,0.44214,0.08044,0.08103,0.67028,0.02683,0.14756,0.07017,0.15255,0.30519,0.09774
HCASE-02913,0.10393,0.13562,0.14178,0.15692,0.04554,0.09863,0.06879,0.61175,0.60434,0.06027,0.14975,0.65203,0.15213,0.08654
HCASE-02914,0.11598,0.04006,0.11869,0.1124,0.03449,0.08177,0.08608,0.92816,0.83763,0.11153,0.0772,0.78035,0.10668,0.04464
HCASE-02915,0.14696,0.12509,0.41976,0.03909,0.36103,0.15654,0.03659,0.61014,0.1549,0.04494,0.03147,0.09052,0.35085,0.15749
HCASE-02916,0.14107,0.70403,0.05169,0.05896,0.0318,0.71949,0.37669,0.04483,0.11423,0.23573,0.17429,0.15942,0.23869,0.06889
HCASE-02917,0.65534,0.82934,0.12636,0.2435,0.149,0.96195,0.03307,0.11302,0.14715,0.03353,0.15241,0.14258,0.02689,0.63303
HCASE-02918,0.0467,0.95982,0.22721,0.13891,0.11117,0.08183,0.79247,0.13263,0.13375,0.15768,0.07743,0.15383,0.0617,0.10584
HCASE-02919,0.73171,0.50717,0.08889,0.08704,0.04947,0.51486,0.04378,0.16832,0.22751,0.34517,0.11379,0.06008,0.09976,0.88566
HCASE-02920,0.05885,0.15997,0.91008,0.49594,0.06941,0.14145,0.02364,0.6137,0.13146,0.0355,0.04374,0.12,0.07618,0.11714
HCASE-02921,0.17816,0.17005,0.1457,0.07061,0.11324,0.09198,0.06424,0.75144,0.21981,0.07437,0.12547,0.25913,0.47855,0.14547
HCASE-02922,0.87903,0.1822,0.04365,0.12788,0.07659,0.10208,0.27492,0.32854,0.08901,0.68982,0.1201,0.02806,0.06129,0.63188
HCASE-02923,0.21539,0.89437,0.13228,0.10897,0.13841,0.45049,0.50085,0.11244,0.09522,0.10702,0.04002,0.07405,0.11027,0.09296
HCASE-02924,0.12456,0.25709,0.89075,0.39708,0.07436,0.14904,0.07996,0.7374,0.22805,0.02433,0.11824,0.12643,0.0943,0.13276
HCASE-02925,0.06771,0.25753,0.87667,0.12665,0.55528,0.15449,0.11439,0.80215,0.08313,0.14071,0.12312,0.02447,0.09852,0.1182
HCASE-02926,0.57059,0.57135,0.15888,0.38422,0.354,0.55599,0.15206,0.03211,0.24229,0.11791,0.10594,0.14001,0.05185,0.42928
HCASE-02927,0.08514,0.8436,0.23142,0.07408,0.08465,0.02041,0.51686,0.22006,0.03863,0.10904,0.15943,0.06364,0.04207,0.21817
HCASE-02928,0.11513,0.05282,0.02652,0.13928,0.0771,0.13402,0.08949,0.33205,0.14637,0.12407,0.59104,0.43953,0.39884,0.05899
HCASE-02929,0.73567,0.31399,0.08759,0.06627,0.0399,0.25066,0.11004,0.07398,0.14648,0.5341,0.11743,0.11178,0.18466,0.73885
HCASE-02930,0.11841,0.04615,0.83105,0.27425,0.49438,0.08064,0.05751,0.80356,0.23637,0.10335,0.0361,0.08588,0.03614,0.08488
HCASE-02931,0.07585,0.12395,0.0887,0.02859,0.14258,0.128,0.04916,0.33308,0.23083,0.17194,0.63907,0.80842,0.10261,0.07287
HCASE-02932,0.13009,0.08015,0.21635,0.03333,0.27542,0.12441,0.10709,0.76323,0.15387,0.0964,0.09504,0.14321,0.56985,0.27401
HCASE-02933,0.08675,0.03474,0.63124,0.06359,0.53878,0.06766,0.04375,0.76211,0.07548,0.15,0.09256,0.15777,0.29772,0.07655
HCASE-02934,0.12251,0.13022,0.21562,0.09777,0.32507,0.15597,0.09864,0.69996,0.12359,0.15397,0.02149,0.03116,0.51903,0.15915
HCASE-02935,0.66418,0.35609,0.03992,0.02721,0.08098,0.3984,0.09679,0.07468,0.02214,0.49424,0.08983,0.10568,0.0449,0.75638
HCASE-02936,0.05867,0.67214,0.42474,0.09354,0.05694,0.13002,0.32229,0.35993,0.09981,0.13666,0.11624,0.15835,0.18828,0.03909
